user_id,age,sex,user_lv_cd,user_reg_tm,user_reg_diff
213871,3,0,4,2013-08-20,3637
213872,3,1,5,2013-08-20,3637
213873,2,2,3,2013-08-20,3637
213874,-1,2,4,2013-08-20,3637
213875,1,1,3,2013-08-20,3637
213876,3,2,4,2013-08-20,3637
213877,1,2,4,2013-08-20,3637
213878,3,2,4,2013-08-20,3637
213879,3,0,5,2008-12-19,1932
213880,2,2,5,2013-08-20,3637
213881,-1,1,5,2010-11-01,2614
213882,2,0,5,2010-11-01,2614
213883,2,2,4,2013-08-20,3637
213884,3,2,4,2013-08-20,3637
213885,2,2,4,2013-08-20,3637
213886,2,0,5,2010-11-02,2615
213887,2,2,3,2013-08-20,3637
213888,2,2,4,2013-08-20,3637
213889,2,0,4,2010-11-02,2615
213890,2,2,4,2013-08-20,3637
213891,2,2,4,2013-08-20,3637
213892,3,0,3,2013-08-20,3637
213893,2,2,3,2013-08-20,3637
213894,3,2,3,2013-08-21,3638
213895,2,0,4,2010-11-02,2615
213896,2,0,4,2013-08-21,3638
213897,2,2,3,2013-08-21,3638
213898,2,0,5,2010-11-02,2615
213899,4,0,5,2010-11-02,2615
213900,2,2,3,2013-08-21,3638
213901,2,2,3,2013-08-21,3638
213902,3,2,4,2013-08-21,3638
213903,2,1,4,2013-08-21,3638
213904,3,1,4,2013-08-21,3638
213905,2,2,4,2013-08-21,3638
213906,-1,2,4,2013-08-21,3638
213907,-1,0,5,2010-11-02,2615
213908,2,2,5,2013-08-21,3638
213909,2,2,5,2013-08-21,3638
213910,2,2,3,2013-08-21,3638
213911,2,0,5,2013-08-21,3638
213912,3,2,3,2013-08-21,3638
213913,2,0,3,2013-08-21,3638
213914,5,0,5,2008-12-19,1932
213915,2,2,4,2013-08-21,3638
213916,4,2,3,2013-08-21,3638
213917,2,0,5,2010-11-02,2615
213918,2,2,3,2013-08-21,3638
213919,2,0,3,2013-08-21,3638
213920,3,0,5,2007-04-17,1320
213921,2,1,5,2013-08-21,3638
213922,2,2,3,2013-08-21,3638
213923,2,2,3,2013-08-21,3638
213924,1,2,5,2013-08-21,3638
213925,-1,0,5,2010-11-02,2615
213926,3,0,4,2010-11-02,2615
213927,-1,2,4,2013-08-21,3638
213928,1,1,3,2013-08-21,3638
213929,2,2,5,2013-08-21,3638
213930,2,0,5,2013-08-21,3638
213931,2,2,4,2013-08-21,3638
213932,2,0,5,2013-08-21,3638
213933,3,2,5,2013-08-21,3638
213934,2,0,4,2013-08-21,3638
213935,2,2,4,2013-08-21,3638
213936,2,0,5,2010-11-02,2615
213937,2,1,5,2013-08-21,3638
213938,2,0,5,2010-11-02,2615
213939,2,0,5,2010-11-02,2615
213940,2,2,5,2013-08-21,3638
213941,3,2,4,2013-08-21,3638
213942,2,2,4,2013-08-21,3638
213943,4,0,4,2013-08-21,3638
213944,1,2,4,2013-08-22,3639
213945,3,0,5,2010-11-02,2615
213946,3,0,4,2010-11-02,2615
213947,3,2,2,2013-08-22,3639
213948,2,0,3,2013-08-22,3639
213949,2,2,4,2013-08-22,3639
213950,3,2,3,2013-08-22,3639
213951,3,2,5,2010-11-02,2615
213952,2,0,5,2010-11-02,2615
213953,3,2,3,2013-08-22,3639
213954,3,2,4,2013-08-22,3639
213955,2,0,5,2013-08-22,3639
213956,2,2,4,2013-08-22,3639
213957,3,0,4,2013-08-22,3639
213958,1,2,4,2013-08-22,3639
213959,2,0,4,2010-11-02,2615
213960,2,2,4,2013-08-22,3639
213961,-1,0,4,2010-11-02,2615
213962,2,0,5,2010-11-02,2615
213963,-1,2,3,2013-08-22,3639
213964,2,0,4,2013-08-22,3639
213965,2,2,5,2013-08-22,3639
213966,2,2,4,2013-08-22,3639
213967,3,0,5,2010-11-02,2615
213968,3,2,5,2013-08-22,3639
213969,3,2,5,2013-08-22,3639
213970,3,2,4,2013-08-22,3639
213971,3,2,4,2013-08-22,3639
213972,2,2,3,2013-08-22,3639
213973,5,2,3,2013-08-22,3639
213974,2,0,5,2010-11-03,2616
213975,3,0,3,2010-11-03,2616
213976,2,2,3,2013-08-22,3639
213977,1,0,3,2013-08-22,3639
213978,2,2,3,2013-08-22,3639
213979,3,0,5,2004-11-23,445
213980,2,0,4,2010-11-03,2616
213981,3,1,5,2010-11-03,2616
213982,3,2,4,2013-08-22,3639
213983,2,2,3,2013-08-22,3639
213984,1,2,5,2013-08-22,3639
213985,2,0,3,2013-08-22,3639
213986,3,2,3,2013-08-22,3639
213987,2,2,4,2013-08-22,3639
213988,2,2,5,2013-08-22,3639
213989,3,0,2,2010-11-03,2616
213990,2,0,5,2013-08-22,3639
213991,3,0,4,2010-11-03,2616
213992,2,2,4,2013-08-22,3639
213993,2,0,5,2010-11-03,2616
213994,2,2,4,2013-08-22,3639
213995,3,0,4,2013-08-23,3640
213996,2,0,3,2013-08-23,3640
213997,3,2,5,2013-08-23,3640
213998,2,2,4,2013-08-23,3640
213999,3,2,5,2013-08-23,3640
214000,2,2,3,2013-08-23,3640
214001,2,2,4,2013-08-23,3640
214002,5,2,5,2013-08-23,3640
214003,4,2,2,2013-08-23,3640
214004,3,2,2,2013-08-23,3640
214005,2,2,5,2013-08-23,3640
214006,2,2,3,2013-08-23,3640
214007,2,2,5,2013-08-23,3640
214008,2,2,4,2013-08-23,3640
214009,2,0,3,2013-08-23,3640
214010,3,2,5,2013-08-23,3640
214011,3,0,5,2010-11-03,2616
214012,2,0,4,2013-08-23,3640
214013,-1,0,5,2013-08-23,3640
214014,4,2,4,2013-08-23,3640
214015,2,2,5,2013-08-23,3640
214016,3,0,5,2010-11-03,2616
214017,2,0,4,2010-11-03,2616
214018,2,2,5,2013-08-23,3640
214019,4,2,3,2013-08-23,3640
214020,1,2,4,2013-08-23,3640
214021,3,2,4,2013-08-23,3640
214022,3,2,5,2013-08-23,3640
214023,3,2,4,2013-08-23,3640
214024,3,0,4,2010-11-03,2616
214025,2,2,5,2013-08-23,3640
214026,2,2,3,2013-08-23,3640
214027,2,2,4,2013-08-23,3640
214028,3,0,5,2008-12-20,1933
214029,2,0,4,2010-11-03,2616
214030,2,2,5,2013-08-23,3640
214031,2,2,5,2013-08-23,3640
214032,2,2,4,2013-08-23,3640
214033,4,0,5,2010-11-03,2616
214034,2,1,5,2013-08-23,3640
214035,2,0,5,2010-11-03,2616
214036,2,0,3,2010-11-03,2616
214037,2,2,3,2013-08-23,3640
214038,2,2,5,2013-08-23,3640
214039,1,2,4,2013-08-23,3640
214040,2,2,5,2013-08-23,3640
214041,2,0,3,2013-08-23,3640
214042,2,2,5,2013-08-23,3640
214043,2,2,4,2013-08-23,3640
214044,2,0,5,2010-11-04,2617
214045,4,0,5,2010-11-04,2617
214046,2,2,5,2013-08-24,3641
214047,3,1,3,2013-08-24,3641
214048,2,2,5,2013-08-24,3641
214049,3,0,3,2010-11-04,2617
214050,2,2,4,2013-08-24,3641
214051,-1,0,4,2010-11-04,2617
214052,2,0,4,2010-11-04,2617
214053,2,0,5,2010-11-04,2617
214054,2,2,4,2013-08-24,3641
214055,2,2,4,2013-08-24,3641
214056,2,0,5,2010-11-04,2617
214057,2,2,5,2013-08-24,3641
214058,4,2,3,2013-08-24,3641
214059,2,0,5,2007-04-18,1321
214060,3,0,5,2008-12-20,1933
214061,1,1,4,2013-08-24,3641
214062,2,0,3,2013-08-24,3641
214063,2,0,4,2010-11-04,2617
214064,2,0,5,2010-11-04,2617
214065,2,0,5,2010-11-04,2617
214066,2,0,5,2010-11-04,2617
214067,2,0,5,2010-11-04,2617
214068,2,0,5,2013-08-24,3641
214069,2,2,2,2013-08-24,3641
214070,2,2,4,2013-08-24,3641
214071,2,0,4,2013-08-24,3641
214072,2,0,5,2010-11-04,2617
214073,-1,1,5,2010-11-04,2617
214074,3,0,5,2008-12-20,1933
214075,3,2,5,2013-08-24,3641
214076,-1,1,4,2010-11-04,2617
214077,3,0,5,2010-11-04,2617
214078,1,2,3,2013-08-24,3641
214079,3,2,4,2013-08-24,3641
214080,3,0,5,2010-11-04,2617
214081,1,1,4,2013-08-24,3641
214082,3,0,5,2010-11-04,2617
214083,2,2,3,2013-08-24,3641
214084,3,0,5,2010-11-04,2617
214085,2,2,4,2013-08-24,3641
214086,2,0,5,2013-08-24,3641
214087,2,0,3,2013-08-24,3641
214088,2,0,3,2013-08-24,3641
214089,3,2,4,2013-08-24,3641
214090,2,2,4,2013-08-24,3641
214091,2,0,4,2013-08-24,3641
214092,2,0,5,2010-11-04,2617
214093,2,2,4,2013-08-24,3641
214094,2,2,4,2013-08-24,3641
214095,2,0,5,2010-11-04,2617
214096,2,0,5,2010-11-04,2617
214097,2,2,5,2013-08-24,3641
214098,2,0,5,2010-11-04,2617
214099,2,2,5,2010-11-04,2617
214100,2,2,5,2013-08-24,3641
214101,2,2,5,2013-08-24,3641
214102,2,0,5,2008-12-20,1933
214103,3,2,3,2013-08-24,3641
214104,2,0,5,2010-11-04,2617
214105,-1,0,5,2010-11-04,2617
214106,2,0,5,2013-08-24,3641
214107,3,2,4,2013-08-24,3641
214108,2,2,4,2013-08-24,3641
214109,1,2,3,2013-08-24,3641
214110,2,0,5,2010-11-04,2617
214111,2,0,4,2010-11-04,2617
214112,-1,2,2,2013-08-24,3641
214113,3,2,3,2013-08-24,3641
214114,2,0,5,2010-11-04,2617
214115,2,0,5,2010-11-04,2617
214116,2,2,5,2013-08-25,3642
214117,3,0,5,2010-11-04,2617
214118,2,0,5,2010-11-04,2617
214119,3,0,4,2007-04-19,1322
214120,2,0,5,2010-11-04,2617
214121,3,2,4,2013-08-25,3642
214122,3,1,5,2010-11-04,2617
214123,2,0,5,2008-12-20,1933
214124,2,2,3,2013-08-25,3642
214125,2,2,5,2013-08-25,3642
214126,3,0,5,2010-11-04,2617
214127,4,0,5,2010-11-05,2618
214128,3,0,5,2013-08-25,3642
214129,2,1,5,2010-11-05,2618
214130,-1,2,2,2013-08-25,3642
214131,2,0,4,2008-12-20,1933
214132,3,2,4,2013-08-25,3642
214133,5,0,5,2010-11-05,2618
214134,2,0,3,2013-08-25,3642
214135,2,0,5,2013-08-25,3642
214136,3,2,3,2013-08-25,3642
214137,3,2,3,2013-08-25,3642
214138,3,0,5,2013-08-25,3642
214139,2,2,4,2013-08-25,3642
214140,2,0,3,2013-08-25,3642
214141,3,2,3,2013-08-25,3642
214142,2,2,3,2013-08-25,3642
214143,2,0,5,2013-08-25,3642
214144,2,2,4,2013-08-25,3642
214145,3,0,5,2010-11-05,2618
214146,1,2,4,2013-08-25,3642
214147,3,0,3,2013-08-25,3642
214148,2,0,4,2008-12-20,1933
214149,3,1,5,2010-11-05,2618
214150,2,2,4,2013-08-25,3642
214151,4,1,4,2013-08-25,3642
214152,2,0,5,2010-11-05,2618
214153,3,2,4,2013-08-25,3642
214154,3,2,3,2013-08-25,3642
214155,2,2,3,2013-08-25,3642
214156,2,0,5,2010-11-05,2618
214157,2,0,4,2008-12-20,1933
214158,2,0,4,2013-08-25,3642
214159,2,0,5,2010-11-05,2618
214160,3,0,5,2013-08-25,3642
214161,2,1,5,2013-08-25,3642
214162,2,0,5,2010-11-05,2618
214163,2,2,5,2013-08-25,3642
214164,2,2,3,2013-08-25,3642
214165,2,0,3,2013-08-25,3642
214166,3,0,4,2013-08-25,3642
214167,1,0,5,2013-08-25,3642
214168,2,0,3,2013-08-26,3643
214169,3,0,5,2010-11-05,2618
214170,2,2,5,2013-08-26,3643
214171,2,2,3,2013-08-26,3643
214172,4,2,5,2013-08-26,3643
214173,2,2,3,2013-08-26,3643
214174,2,0,4,2010-11-05,2618
214175,-1,2,5,2013-08-26,3643
214176,3,0,5,2008-12-21,1934
214177,-1,1,5,2010-11-05,2618
214178,2,1,3,2013-08-26,3643
214179,5,0,5,2010-11-05,2618
214180,2,0,5,2010-11-05,2618
214181,2,0,4,2008-12-21,1934
214182,1,0,4,2010-11-05,2618
214183,2,0,5,2008-12-21,1934
214184,2,0,4,2013-08-26,3643
214185,2,0,5,2010-11-05,2618
214186,2,0,5,2010-11-05,2618
214187,2,0,5,2008-12-21,1934
214188,2,2,5,2013-08-26,3643
214189,1,2,4,2013-08-26,3643
214190,2,0,5,2010-11-05,2618
214191,2,1,4,2010-11-05,2618
214192,1,2,5,2013-08-26,3643
214193,3,0,5,2013-08-26,3643
214194,3,1,3,2013-08-26,3643
214195,3,0,5,2010-11-06,2619
214196,2,0,4,2013-08-26,3643
214197,3,2,5,2013-08-26,3643
214198,1,2,5,2013-08-26,3643
214199,2,0,5,2010-11-06,2619
214200,2,0,4,2010-11-06,2619
214201,3,0,5,2010-11-06,2619
214202,2,2,3,2013-08-26,3643
214203,2,2,3,2013-08-26,3643
214204,3,0,4,2013-08-26,3643
214205,3,0,5,2010-11-06,2619
214206,4,2,3,2013-08-26,3643
214207,3,0,5,2013-08-26,3643
214208,3,0,5,2010-11-06,2619
214209,-1,0,5,2004-11-24,446
214210,2,0,4,2013-08-26,3643
214211,3,1,3,2013-08-26,3643
214212,3,0,3,2013-08-26,3643
214213,2,0,5,2013-08-26,3643
214214,3,2,4,2013-08-26,3643
214215,2,0,5,2010-11-06,2619
214216,5,2,4,2013-08-26,3643
214217,-1,0,5,2010-11-06,2619
214218,3,0,3,2010-11-06,2619
214219,2,2,3,2013-08-26,3643
214220,3,0,5,2013-08-27,3644
214221,4,0,4,2010-11-06,2619
214222,2,2,4,2013-08-27,3644
214223,2,0,5,2010-11-06,2619
214224,2,2,4,2013-08-27,3644
214225,2,2,4,2013-08-27,3644
214226,3,2,3,2013-08-27,3644
214227,3,0,4,2013-08-27,3644
214228,2,2,4,2013-08-27,3644
214229,2,1,4,2013-08-27,3644
214230,1,1,5,2013-08-27,3644
214231,1,2,3,2013-08-27,3644
214232,2,2,5,2013-08-27,3644
214233,3,2,4,2013-08-27,3644
214234,3,0,3,2008-12-21,1934
214235,2,2,4,2013-08-27,3644
214236,3,0,4,2010-11-06,2619
214237,3,0,5,2010-11-06,2619
214238,2,1,5,2013-08-27,3644
214239,-1,2,2,2013-08-27,3644
214240,2,1,5,2010-11-06,2619
214241,3,2,3,2013-08-27,3644
214242,2,2,5,2013-08-27,3644
214243,1,2,5,2013-08-27,3644
214244,3,2,5,2013-08-27,3644
214245,2,2,5,2013-08-27,3644
214246,1,2,3,2013-08-27,3644
214247,4,2,5,2013-08-27,3644
214248,2,2,5,2013-08-27,3644
214249,2,2,5,2013-08-27,3644
214250,2,0,5,2010-11-06,2619
214251,2,2,5,2013-08-27,3644
214252,3,0,5,2013-08-27,3644
214253,2,2,5,2013-08-27,3644
214254,3,1,5,2010-11-06,2619
214255,-1,0,4,2010-11-06,2619
214256,2,0,5,2010-11-06,2619
214257,2,2,3,2013-08-27,3644
214258,3,2,4,2013-08-27,3644
214259,3,0,5,2010-11-06,2619
214260,3,2,3,2013-08-27,3644
214261,-1,2,3,2013-08-27,3644
214262,2,0,4,2013-08-27,3644
214263,2,2,4,2013-08-27,3644
214264,5,2,5,2013-08-27,3644
214265,-1,2,4,2013-08-27,3644
214266,3,1,4,2010-11-07,2620
214267,2,2,5,2013-08-27,3644
214268,2,0,5,2013-08-27,3644
214269,-1,2,3,2013-08-27,3644
214270,1,2,3,2013-08-27,3644
214271,2,0,4,2013-08-27,3644
214272,3,0,5,2013-08-27,3644
214273,3,1,5,2010-11-07,2620
214274,4,0,5,2010-11-07,2620
214275,2,2,4,2013-08-27,3644
214276,2,0,5,2013-08-27,3644
214277,3,0,5,2010-11-07,2620
214278,3,0,5,2013-08-28,3645
214279,2,2,3,2013-08-28,3645
214280,2,0,5,2010-11-07,2620
214281,-1,2,4,2013-08-28,3645
214282,5,2,5,2013-08-28,3645
214283,3,2,5,2013-08-28,3645
214284,3,2,5,2013-08-28,3645
214285,2,2,4,2013-08-28,3645
214286,3,0,5,2010-11-07,2620
214287,2,0,5,2010-11-07,2620
214288,2,0,5,2010-11-07,2620
214289,2,2,5,2013-08-28,3645
214290,2,2,5,2013-08-28,3645
214291,1,2,4,2013-08-28,3645
214292,3,2,3,2013-08-28,3645
214293,2,0,5,2010-11-07,2620
214294,-1,0,3,2010-11-07,2620
214295,2,2,5,2010-11-07,2620
214296,2,0,5,2010-11-07,2620
214297,2,0,5,2008-12-21,1934
214298,1,0,5,2013-08-28,3645
214299,2,0,5,2010-11-07,2620
214300,2,0,5,2008-12-21,1934
214301,2,0,4,2013-08-28,3645
214302,2,2,3,2013-08-28,3645
214303,3,2,4,2013-08-28,3645
214304,3,2,4,2013-08-28,3645
214305,3,2,5,2013-08-28,3645
214306,2,1,5,2010-11-07,2620
214307,3,2,3,2013-08-28,3645
214308,3,0,5,2007-04-21,1324
214309,2,0,5,2013-08-29,3646
214310,2,2,5,2013-08-29,3646
214311,2,0,3,2013-08-29,3646
214312,2,2,4,2013-08-29,3646
214313,2,0,4,2013-08-29,3646
214314,2,0,5,2010-11-07,2620
214315,3,0,3,2013-08-29,3646
214316,2,0,5,2010-11-08,2621
214317,3,0,5,2010-11-08,2621
214318,2,0,4,2010-11-08,2621
214319,2,0,5,2010-11-08,2621
214320,3,2,4,2013-08-29,3646
214321,2,0,4,2010-11-08,2621
214322,1,2,3,2013-08-29,3646
214323,2,2,4,2013-08-29,3646
214324,1,0,4,2013-08-29,3646
214325,2,0,5,2010-11-08,2621
214326,3,2,4,2013-08-29,3646
214327,2,2,5,2013-08-29,3646
214328,2,2,3,2013-08-29,3646
214329,3,2,5,2013-08-29,3646
214330,3,2,3,2013-08-29,3646
214331,2,2,5,2013-08-29,3646
214332,3,0,5,2013-08-29,3646
214333,3,2,4,2013-08-29,3646
214334,2,2,4,2013-08-29,3646
214335,2,2,3,2013-08-29,3646
214336,2,0,5,2010-11-08,2621
214337,2,1,4,2010-11-08,2621
214338,3,2,3,2013-08-29,3646
214339,1,0,4,2013-08-29,3646
214340,2,2,4,2013-08-29,3646
214341,2,2,4,2013-08-29,3646
214342,3,0,4,2013-08-29,3646
214343,-1,0,5,2010-11-08,2621
214344,1,1,3,2013-08-29,3646
214345,2,2,4,2013-08-29,3646
214346,4,2,5,2013-08-29,3646
214347,2,0,4,2013-08-29,3646
214348,3,2,5,2013-08-29,3646
214349,2,1,5,2010-11-08,2621
214350,2,2,5,2013-08-29,3646
214351,2,0,5,2013-08-29,3646
214352,2,2,4,2013-08-29,3646
214353,2,2,4,2013-08-29,3646
214354,5,2,5,2013-08-29,3646
214355,2,0,5,2010-11-08,2621
214356,3,0,3,2010-11-08,2621
214357,2,2,3,2013-08-29,3646
214358,2,0,5,2010-11-08,2621
214359,2,2,4,2013-08-29,3646
214360,2,2,4,2013-08-29,3646
214361,3,1,5,2010-11-08,2621
214362,3,0,5,2010-11-08,2621
214363,2,2,5,2013-08-29,3646
214364,2,0,4,2013-08-29,3646
214365,3,0,4,2010-11-08,2621
214366,1,0,5,2013-08-29,3646
214367,1,2,4,2013-08-29,3646
214368,3,2,5,2013-08-29,3646
214369,2,2,5,2013-08-29,3646
214370,2,2,5,2013-08-29,3646
214371,2,0,5,2013-08-29,3646
214372,3,0,4,2013-08-29,3646
214373,1,2,2,2013-08-29,3646
214374,3,2,3,2013-08-29,3646
214375,3,2,5,2013-08-29,3646
214376,2,2,4,2013-08-29,3646
214377,2,0,5,2013-08-29,3646
214378,1,2,4,2013-08-30,3647
214379,-1,0,4,2010-11-08,2621
214380,2,2,5,2013-08-30,3647
214381,-1,1,5,2010-11-08,2621
214382,3,0,3,2013-08-30,3647
214383,3,0,3,2010-11-08,2621
214384,2,0,4,2010-11-08,2621
214385,3,0,5,2013-08-30,3647
214386,-1,0,5,2010-11-08,2621
214387,2,0,4,2010-11-08,2621
214388,3,2,4,2013-08-30,3647
214389,3,1,5,2010-11-08,2621
214390,2,0,4,2008-12-22,1935
214391,2,2,3,2013-08-30,3647
214392,2,0,4,2008-12-22,1935
214393,2,2,3,2013-08-30,3647
214394,-1,1,4,2010-11-08,2621
214395,2,0,4,2010-11-08,2621
214396,1,2,3,2013-08-30,3647
214397,2,0,3,2013-08-30,3647
214398,2,0,4,2010-11-09,2622
214399,3,1,5,2010-11-09,2622
214400,2,0,4,2013-08-30,3647
214401,2,2,3,2013-08-30,3647
214402,3,2,3,2013-08-30,3647
214403,2,2,3,2013-08-30,3647
214404,2,2,4,2013-08-30,3647
214405,2,2,4,2013-08-30,3647
214406,2,2,3,2013-08-30,3647
214407,-1,2,4,2013-08-30,3647
214408,2,0,5,2013-08-30,3647
214409,-1,2,3,2013-08-30,3647
214410,3,2,4,2013-08-30,3647
214411,2,0,5,2008-12-22,1935
214412,3,2,4,2013-08-30,3647
214413,3,2,3,2013-08-30,3647
214414,2,0,4,2013-08-30,3647
214415,1,0,5,2010-11-09,2622
214416,1,2,5,2013-08-30,3647
214417,-1,2,2,2013-08-30,3647
214418,3,0,5,2008-12-22,1935
214419,3,2,4,2013-08-30,3647
214420,2,2,3,2013-08-30,3647
214421,-1,0,5,2013-08-30,3647
214422,2,2,5,2013-08-30,3647
214423,2,0,5,2013-08-30,3647
214424,2,2,3,2013-08-30,3647
214425,1,2,5,2013-08-30,3647
214426,2,2,5,2013-08-30,3647
214427,1,2,4,2013-08-30,3647
214428,2,0,3,2013-08-30,3647
214429,1,0,5,2010-11-09,2622
214430,4,0,5,2008-12-22,1935
214431,2,2,3,2013-08-31,3648
214432,2,0,5,2010-11-09,2622
214433,2,0,5,2010-11-09,2622
214434,2,0,4,2010-11-09,2622
214435,2,2,5,2013-08-31,3648
214436,3,1,5,2013-08-31,3648
214437,4,2,5,2013-08-31,3648
214438,2,0,5,2010-11-09,2622
214439,3,2,2,2013-08-31,3648
214440,2,1,4,2010-11-09,2622
214441,2,2,5,2013-08-31,3648
214442,2,2,4,2013-08-31,3648
214443,3,2,5,2013-08-31,3648
214444,2,2,5,2013-08-31,3648
214445,4,2,3,2013-08-31,3648
214446,3,0,4,2013-08-31,3648
214447,3,0,3,2010-11-09,2622
214448,2,1,4,2013-08-31,3648
214449,-1,0,4,2010-11-09,2622
214450,-1,0,1,2010-11-09,2622
214451,1,2,5,2013-08-31,3648
214452,1,2,3,2013-08-31,3648
214453,3,0,5,2010-11-09,2622
214454,2,2,5,2013-08-31,3648
214455,3,2,5,2013-08-31,3648
214456,2,2,3,2013-08-31,3648
214457,2,0,3,2013-08-31,3648
214458,2,0,5,2008-12-22,1935
214459,2,0,5,2008-12-22,1935
214460,3,0,5,2010-11-09,2622
214461,2,1,5,2010-11-09,2622
214462,2,0,5,2013-08-31,3648
214463,2,2,5,2013-08-31,3648
214464,2,0,3,2010-11-09,2622
214465,3,2,2,2013-08-31,3648
214466,1,2,4,2010-11-09,2622
214467,3,2,3,2013-08-31,3648
214468,3,0,5,2013-08-31,3648
214469,2,0,4,2013-08-31,3648
214470,3,2,3,2013-08-31,3648
214471,3,0,5,2008-12-22,1935
214472,3,0,5,2013-08-31,3648
214473,2,2,4,2013-08-31,3648
214474,2,2,3,2013-08-31,3648
214475,2,2,3,2013-08-31,3648
214476,2,2,4,2013-08-31,3648
214477,3,0,4,2010-11-10,2623
214478,3,1,4,2013-08-31,3648
214479,3,2,5,2013-08-31,3648
214480,3,0,3,2013-08-31,3648
214481,1,0,5,2013-08-31,3648
214482,3,2,3,2013-08-31,3648
214483,1,2,5,2013-08-31,3648
214484,2,2,4,2013-08-31,3648
214485,2,2,3,2013-08-31,3648
214486,2,1,4,2010-11-10,2623
214487,-1,2,5,2013-09-01,3649
214488,2,0,5,2010-11-10,2623
214489,2,2,5,2013-09-01,3649
214490,2,0,4,2010-11-10,2623
214491,3,2,5,2013-09-01,3649
214492,2,2,5,2013-09-01,3649
214493,3,0,5,2010-11-10,2623
214494,-1,0,5,2010-11-10,2623
214495,1,0,4,2013-09-01,3649
214496,3,0,4,2013-09-01,3649
214497,3,0,5,2010-11-10,2623
214498,2,0,5,2013-09-01,3649
214499,3,0,4,2010-11-10,2623
214500,4,2,2,2013-09-01,3649
214501,3,0,5,2010-11-10,2623
214502,4,0,4,2010-11-10,2623
214503,3,2,4,2013-09-01,3649
214504,2,2,4,2013-09-01,3649
214505,-1,0,4,2010-11-10,2623
214506,3,0,5,2010-11-10,2623
214507,2,2,5,2013-09-01,3649
214508,3,1,5,2010-11-10,2623
214509,2,1,5,2013-09-01,3649
214510,2,0,4,2013-09-01,3649
214511,3,0,5,2010-11-10,2623
214512,2,2,4,2013-09-01,3649
214513,3,0,5,2008-12-23,1936
214514,2,2,4,2013-09-01,3649
214515,2,2,2,2013-09-01,3649
214516,2,0,5,2008-12-23,1936
214517,2,2,5,2013-09-01,3649
214518,2,2,5,2013-09-01,3649
214519,2,0,5,2010-11-10,2623
214520,2,1,5,2013-09-01,3649
214521,3,1,5,2010-11-10,2623
214522,2,0,4,2010-11-10,2623
214523,2,0,3,2010-11-10,2623
214524,2,0,5,2010-11-10,2623
214525,2,0,4,2010-11-10,2623
214526,4,0,5,2010-11-10,2623
214527,2,2,4,2013-09-01,3649
214528,2,0,5,2013-09-01,3649
214529,2,1,5,2010-11-10,2623
214530,3,2,2,2013-09-01,3649
214531,3,0,5,2013-09-01,3649
214532,2,0,5,2008-12-23,1936
214533,2,1,5,2010-11-10,2623
214534,2,2,2,2013-09-01,3649
214535,2,2,5,2013-09-01,3649
214536,2,0,4,2010-11-10,2623
214537,2,0,5,2010-11-10,2623
214538,2,0,5,2013-09-01,3649
214539,2,0,5,2010-11-10,2623
214540,2,2,4,2013-09-01,3649
214541,1,0,4,2010-11-10,2623
214542,2,2,5,2010-11-10,2623
214543,-1,2,1,2016-10-05,4779
214544,1,1,4,2013-09-02,3650
214545,2,0,5,2010-11-11,2624
214546,2,0,5,2013-09-02,3650
214547,2,2,3,2013-09-02,3650
214548,2,0,5,2010-11-11,2624
214549,3,2,4,2013-09-02,3650
214550,1,2,4,2013-09-02,3650
214551,2,0,4,2013-09-02,3650
214552,2,0,5,2010-11-11,2624
214553,3,2,3,2013-09-02,3650
214554,2,0,4,2010-11-11,2624
214555,2,2,4,2013-09-02,3650
214556,2,2,4,2013-09-02,3650
214557,2,2,4,2013-09-02,3650
214558,3,2,4,2013-09-02,3650
214559,2,0,5,2010-11-11,2624
214560,2,0,5,2013-09-02,3650
214561,2,0,5,2013-09-02,3650
214562,2,2,4,2013-09-02,3650
214563,3,2,5,2013-09-02,3650
214564,3,0,5,2010-11-11,2624
214565,3,0,4,2010-11-11,2624
214566,2,0,5,2010-11-11,2624
214567,3,1,4,2010-11-11,2624
214568,3,2,2,2013-09-02,3650
214569,1,0,4,2010-11-11,2624
214570,2,2,3,2013-09-02,3650
214571,2,2,4,2013-09-02,3650
214572,2,2,4,2013-09-02,3650
214573,2,0,5,2010-11-11,2624
214574,-1,2,3,2013-09-02,3650
214575,3,0,5,2010-11-11,2624
214576,5,0,5,2010-11-11,2624
214577,3,2,4,2013-09-02,3650
214578,3,0,5,2010-11-11,2624
214579,2,0,3,2013-09-02,3650
214580,2,0,4,2010-11-11,2624
214581,2,2,3,2013-09-02,3650
214582,2,0,5,2010-11-11,2624
214583,4,0,5,2013-09-02,3650
214584,2,0,5,2008-12-23,1936
214585,2,0,5,2010-11-11,2624
214586,4,0,5,2010-11-11,2624
214587,2,0,5,2010-11-11,2624
214588,3,2,3,2013-09-02,3650
214589,3,0,2,2010-11-11,2624
214590,3,2,5,2013-09-02,3650
214591,3,2,3,2013-09-02,3650
214592,3,2,5,2013-09-02,3650
214593,2,2,4,2013-09-02,3650
214594,2,0,5,2013-09-02,3650
214595,2,2,3,2013-09-02,3650
214596,1,2,3,2013-09-02,3650
214597,3,2,3,2013-09-02,3650
214598,2,0,5,2008-12-23,1936
214599,2,2,5,2013-09-02,3650
214600,2,2,4,2013-09-02,3650
214601,2,1,5,2010-11-11,2624
214602,-1,2,5,2013-09-02,3650
