dt,sku_id,comment_num,has_bad_comment,bad_comment_rate
2016-02-01,144247,2,0,0.0
2016-02-01,14425,1,0,0.0
2016-02-01,144251,2,0,0.0
2016-02-01,144252,3,1,0.0263
2016-02-01,144255,4,1,0.0111
2016-02-01,144256,2,1,0.125
2016-02-01,144264,4,0,0.0
2016-02-01,144267,4,1,0.0267
2016-02-01,144269,4,1,0.069
2016-02-01,144273,1,0,0.0
2016-02-01,144275,1,0,0.0
2016-02-01,144277,2,0,0.0
2016-02-01,144279,4,1,0.0505
2016-02-01,144284,3,0,0.0
2016-02-01,144288,4,1,0.0791
2016-02-01,144290,2,1,0.25
2016-02-01,144297,2,0,0.0
2016-02-01,1443,3,0,0.0
2016-02-01,144303,1,0,0.0
2016-02-01,144305,3,0,0.0
2016-02-01,144307,4,1,0.026
2016-02-01,144308,3,0,0.0
2016-02-01,14431,2,0,0.0
2016-02-01,144311,2,0,0.0
2016-02-01,144312,3,1,0.1111
2016-02-01,144314,1,0,0.0
2016-02-01,144315,2,0,0.0
2016-02-01,144319,3,0,0.0
2016-02-01,144323,2,0,0.0
2016-02-01,144324,3,1,0.0333
2016-02-01,144326,4,1,0.0509
2016-02-01,144327,2,0,0.0
2016-02-01,144329,1,0,0.0
2016-02-01,14433,4,1,0.0374
2016-02-01,144338,4,1,0.0962
2016-02-01,14434,1,0,0.0
2016-02-01,144344,4,1,0.0585
2016-02-01,144346,1,0,0.0
2016-02-01,144348,2,0,0.0
2016-02-01,14435,2,0,0.0
2016-02-01,144355,2,0,0.0
2016-02-01,144358,2,0,0.0
2016-02-01,14436,2,0,0.0
2016-02-01,144361,4,1,0.0123
2016-02-01,144362,1,0,0.0
2016-02-01,144363,0,0,0.0
2016-02-01,144364,0,0,0.0
2016-02-01,144367,0,0,0.0
2016-02-01,144372,1,0,0.0
2016-02-01,144373,4,1,0.0209
2016-02-01,144375,3,1,0.0294
2016-02-01,144377,0,0,0.0
2016-02-01,14438,2,0,0.0
2016-02-01,144382,2,0,0.0
2016-02-01,144384,4,1,0.0154
2016-02-01,144387,3,0,0.0
2016-02-01,144392,2,0,0.0
2016-02-01,144393,0,0,0.0
2016-02-01,144399,2,0,0.0
2016-02-01,144400,1,0,0.0
2016-02-01,144404,1,0,0.0
2016-02-01,144405,4,1,0.0156
2016-02-01,144408,4,1,0.0363
2016-02-01,144413,3,0,0.0
2016-02-01,14442,3,1,0.1579
2016-02-01,144420,4,1,0.0211
2016-02-01,144421,0,0,0.0
2016-02-01,144423,3,0,0.0
2016-02-01,144425,4,1,0.0132
2016-02-01,144438,3,1,0.3889
2016-02-01,14444,3,0,0.0
2016-02-01,144444,0,0,0.0
2016-02-01,144446,1,0,0.0
2016-02-01,14445,3,1,0.0909
2016-02-01,144454,4,1,0.0297
2016-02-01,144459,2,0,0.0
2016-02-01,144460,2,0,0.0
2016-02-01,144464,3,0,0.0
2016-02-01,144468,1,0,0.0
2016-02-01,144476,2,1,0.25
2016-02-01,144477,4,1,0.0071
2016-02-01,144479,4,1,0.1022
2016-02-01,144487,1,0,0.0
2016-02-01,144491,3,1,0.0444
2016-02-01,144492,4,1,0.0676
2016-02-01,144498,2,0,0.0
2016-02-01,14450,2,0,0.0
2016-02-01,144500,4,1,0.0495
2016-02-01,144504,3,1,0.0333
2016-02-01,144508,1,0,0.0
2016-02-01,144509,2,0,0.0
2016-02-01,144510,1,0,0.0
2016-02-01,144511,1,0,0.0
2016-02-01,144515,1,0,0.0
2016-02-01,144516,2,0,0.0
2016-02-01,144521,2,0,0.0
2016-02-01,144522,2,0,0.0
2016-02-01,144528,2,0,0.0
2016-02-01,144529,4,0,0.0
2016-02-01,144531,4,1,0.0117
2016-02-01,144532,3,0,0.0
2016-02-01,144537,2,0,0.0
2016-02-01,144539,0,0,0.0
2016-02-01,144541,2,0,0.0
2016-02-01,144542,3,1,0.0222
2016-02-01,144549,4,1,0.0589
2016-02-01,144551,1,0,0.0
2016-02-01,14456,2,1,1.0
2016-02-01,144566,2,0,0.0
2016-02-01,144567,2,0,0.0
2016-02-01,144570,1,0,0.0
2016-02-01,144575,2,0,0.0
2016-02-01,144578,2,0,0.0
2016-02-01,144579,1,0,0.0
2016-02-01,144582,3,0,0.0
2016-02-01,144586,0,0,0.0
2016-02-01,144589,4,1,0.0251
2016-02-01,14459,2,1,0.2
2016-02-01,144590,3,0,0.0
2016-02-01,144593,0,0,0.0
2016-02-01,14460,3,1,0.0833
2016-02-01,144601,4,1,0.0383
2016-02-01,144602,4,1,0.05
2016-02-01,144604,0,0,0.0
2016-02-01,144605,2,0,0.0
2016-02-01,144607,2,0,0.0
2016-02-01,144612,3,0,0.0
2016-02-01,144613,4,1,0.0959
2016-02-01,144614,1,0,0.0
2016-02-01,144617,4,1,0.0244
2016-02-01,144621,2,0,0.0
2016-02-01,144623,1,0,0.0
2016-02-01,144629,1,0,0.0
2016-02-01,14463,0,0,0.0
2016-02-01,144634,2,0,0.0
2016-02-01,144635,4,1,0.0372
2016-02-01,144639,2,0,0.0
2016-02-01,144641,3,1,0.0909
2016-02-01,144643,2,1,0.25
2016-02-01,144644,2,0,0.0
2016-02-01,144645,4,0,0.0
2016-02-01,144648,3,1,0.1364
2016-02-01,144653,4,1,0.03
2016-02-01,144654,4,1,0.0182
2016-02-01,144661,1,0,0.0
2016-02-01,144671,4,1,0.0066
2016-02-01,144675,1,0,0.0
2016-02-01,144679,2,1,0.25
2016-02-01,144683,2,0,0.0
2016-02-01,144686,2,0,0.0
2016-02-01,144689,4,1,0.0322
2016-02-01,14469,2,1,0.25
2016-02-01,144690,1,0,0.0
2016-02-01,144694,3,0,0.0
2016-02-01,144697,1,0,0.0
2016-02-01,144699,3,0,0.0
2016-02-01,1447,0,0,0.0
2016-02-01,144709,4,1,0.0159
2016-02-01,144711,2,0,0.0
2016-02-01,144712,2,0,0.0
2016-02-01,144715,2,1,0.5
2016-02-01,144716,4,1,0.037
2016-02-01,144721,4,1,0.0247
2016-02-01,144723,2,0,0.0
2016-02-01,144727,2,1,0.5
2016-02-01,144731,2,0,0.0
2016-02-01,144733,4,1,0.0278
2016-02-01,144734,3,0,0.0
2016-02-01,144739,2,0,0.0
2016-02-01,144740,4,1,0.0377
2016-02-01,144742,4,1,0.0249
2016-02-01,144755,2,0,0.0
2016-02-01,144757,2,0,0.0
2016-02-01,144758,3,0,0.0
2016-02-01,144759,0,0,0.0
2016-02-01,144760,3,1,0.1026
2016-02-01,144762,4,1,0.059
2016-02-01,144765,3,0,0.0
2016-02-01,144768,4,1,0.044
2016-02-01,144772,1,0,0.0
2016-02-01,144773,3,1,0.1333
2016-02-01,144775,1,0,0.0
2016-02-01,144777,3,1,0.1538
2016-02-01,144791,3,1,0.0435
2016-02-01,144795,3,0,0.0
2016-02-01,144797,2,0,0.0
2016-02-01,14480,2,1,0.1667
2016-02-01,144801,3,0,0.0
2016-02-01,144804,2,0,0.0
2016-02-01,144808,4,1,0.0294
2016-02-01,144812,4,1,0.0189
2016-02-01,144814,2,0,0.0
2016-02-01,144815,2,1,0.1111
2016-02-01,144817,4,1,0.0157
2016-02-01,144821,2,0,0.0
2016-02-01,144830,2,1,0.3333
2016-02-01,144839,1,0,0.0
2016-02-01,144848,0,0,0.0
2016-02-01,144852,4,0,0.0
2016-02-01,144855,2,0,0.0
2016-02-01,144857,1,0,0.0
2016-02-01,144869,3,1,0.0833
2016-02-01,144871,4,1,0.0377
2016-02-01,144873,1,0,0.0
2016-02-01,144875,1,0,0.0
2016-02-01,144876,2,0,0.0
2016-02-01,144882,3,1,0.14
2016-02-01,144886,4,1,0.0773
2016-02-01,144890,2,0,0.0
2016-02-01,144902,3,1,0.0714
2016-02-01,144907,4,1,0.029
2016-02-01,14491,2,1,0.125
2016-02-01,144910,2,0,0.0
2016-02-01,144915,4,1,0.0341
2016-02-01,144921,4,1,0.0262
2016-02-01,144923,4,1,0.0652
2016-02-01,144924,2,0,0.0
2016-02-01,144929,2,0,0.0
2016-02-01,144932,3,1,0.087
2016-02-01,144934,2,0,0.0
2016-02-01,144936,4,1,0.033
2016-02-01,144941,3,1,0.0625
2016-02-01,144943,4,1,0.0333
2016-02-01,144944,2,0,0.0
2016-02-01,144946,2,1,0.1667
2016-02-01,14495,3,0,0.0
2016-02-01,144950,2,0,0.0
2016-02-01,144952,2,0,0.0
2016-02-01,144954,2,0,0.0
2016-02-01,144956,0,0,0.0
2016-02-01,144959,4,1,0.0274
2016-02-01,144960,4,1,0.0619
2016-02-01,144962,3,1,0.04
2016-02-01,144963,2,0,0.0
2016-02-01,144969,2,0,0.0
2016-02-01,144972,4,1,0.0902
2016-02-01,144976,4,1,0.038
2016-02-01,144978,2,0,0.0
2016-02-01,144980,1,0,0.0
2016-02-01,144992,3,1,0.0227
2016-02-01,145003,2,0,0.0
2016-02-01,145007,4,1,0.0508
2016-02-01,145008,4,1,0.0499
2016-02-01,145011,4,1,0.073
2016-02-01,145017,4,1,0.0082
2016-02-01,145027,2,1,0.2
2016-02-01,145029,2,0,0.0
2016-02-01,145030,3,1,0.1333
2016-02-01,145033,2,1,0.25
2016-02-01,145038,2,0,0.0
2016-02-01,145044,2,0,0.0
2016-02-01,145045,1,0,0.0
2016-02-01,145047,2,0,0.0
2016-02-01,145050,1,0,0.0
2016-02-01,145054,0,0,0.0
2016-02-01,145059,1,0,0.0
2016-02-01,145066,4,1,0.0192
2016-02-01,145067,1,0,0.0
2016-02-01,145069,4,1,0.0288
2016-02-01,145077,3,1,0.0976
2016-02-01,145087,4,1,0.0263
2016-02-01,14509,1,0,0.0
2016-02-01,145093,3,0,0.0
2016-02-01,145094,1,0,0.0
2016-02-01,145096,4,1,0.0492
2016-02-01,145097,2,0,0.0
2016-02-01,145098,4,0,0.0
2016-02-01,145102,2,0,0.0
2016-02-01,145103,4,1,0.0733
2016-02-01,145110,1,1,1.0
2016-02-01,145114,1,0,0.0
2016-02-01,145117,2,0,0.0
2016-02-01,145122,2,0,0.0
2016-02-01,145127,3,1,0.0851
2016-02-01,145130,2,0,0.0
2016-02-01,145136,1,0,0.0
2016-02-01,145142,1,0,0.0
2016-02-01,145145,4,1,0.0477
2016-02-01,14515,4,1,0.0171
2016-02-01,145152,2,0,0.0
2016-02-01,145154,3,0,0.0
2016-02-01,145155,2,0,0.0
2016-02-01,145161,4,1,0.0238
2016-02-01,145162,0,0,0.0
2016-02-01,145163,4,0,0.0
2016-02-01,145168,3,0,0.0
2016-02-01,145179,1,1,1.0
2016-02-01,145183,1,0,0.0
2016-02-01,145188,2,0,0.0
2016-02-01,145191,2,0,0.0
2016-02-01,1452,4,1,0.0899
2016-02-01,14520,3,1,0.0323
2016-02-01,145201,2,0,0.0
2016-02-01,145214,2,0,0.0
2016-02-01,145226,0,0,0.0
2016-02-01,145229,3,1,0.1224
2016-02-01,14523,0,0,0.0
2016-02-01,145232,0,0,0.0
2016-02-01,145233,2,0,0.0
2016-02-01,145235,4,1,0.0182
2016-02-01,145239,2,0,0.0
2016-02-01,145242,2,0,0.0
2016-02-01,145245,0,0,0.0
2016-02-01,145248,1,0,0.0
2016-02-01,145250,3,1,0.0294
2016-02-01,145255,4,1,0.0147
2016-02-01,145258,0,0,0.0
2016-02-01,145259,2,1,0.1
2016-02-01,145261,3,1,0.0606
2016-02-01,145267,1,0,0.0
2016-02-01,145272,2,0,0.0
2016-02-01,145278,1,0,0.0
2016-02-01,145279,2,0,0.0
2016-02-01,145280,4,1,0.0179
2016-02-01,145281,3,1,0.0208
2016-02-01,145287,2,0,0.0
2016-02-01,145302,3,1,0.0909
2016-02-01,145303,4,1,0.0227
2016-02-01,145309,3,1,0.0625
2016-02-01,145317,3,0,0.0
2016-02-01,145318,4,1,0.0296
2016-02-01,145321,1,0,0.0
2016-02-01,145323,1,0,0.0
2016-02-01,145326,3,1,0.0204
2016-02-01,145328,3,1,0.0652
2016-02-01,145334,2,1,0.25
2016-02-01,145340,2,1,0.1
2016-02-01,145344,4,1,0.0125
2016-02-01,145347,1,0,0.0
2016-02-01,14535,1,0,0.0
2016-02-01,145351,3,0,0.0
2016-02-01,145353,1,0,0.0
2016-02-01,145360,4,1,0.0246
2016-02-01,145361,4,1,0.0354
2016-02-01,145365,3,1,0.0476
2016-02-01,145367,4,1,0.0468
2016-02-01,145370,4,1,0.0909
2016-02-01,145371,2,0,0.0
2016-02-01,145378,4,1,0.0251
2016-02-01,145380,4,1,0.0674
2016-02-01,145384,4,1,0.0242
2016-02-01,145388,3,1,0.125
2016-02-01,145391,2,0,0.0
2016-02-01,145393,0,0,0.0
2016-02-01,145396,1,0,0.0
2016-02-01,145402,4,1,0.0264
2016-02-01,145406,2,0,0.0
2016-02-01,145407,1,0,0.0
2016-02-01,14541,3,1,0.1667
2016-02-01,145416,4,1,0.0511
2016-02-01,145425,3,1,0.0625
2016-02-01,145427,2,0,0.0
2016-02-01,145429,2,1,0.5
2016-02-01,145432,2,0,0.0
2016-02-01,145435,2,0,0.0
2016-02-01,145455,4,1,0.0741
2016-02-01,145456,2,0,0.0
2016-02-01,145457,4,1,0.0297
2016-02-01,145458,0,0,0.0
2016-02-01,145460,4,1,0.009
2016-02-01,145461,4,1,0.0075
2016-02-01,145462,0,0,0.0
2016-02-01,145469,2,0,0.0
2016-02-01,145470,4,1,0.0798
2016-02-01,145471,0,0,0.0
2016-02-01,145472,2,0,0.0
2016-02-01,145473,2,0,0.0
2016-02-01,145478,2,1,0.1
2016-02-01,145481,4,0,0.0
2016-02-01,145482,0,0,0.0
2016-02-01,14549,2,0,0.0
2016-02-01,145499,2,0,0.0
2016-02-01,145502,4,1,0.0611
2016-02-01,145505,3,1,0.0476
2016-02-01,145524,2,1,0.5
2016-02-01,145526,2,0,0.0
2016-02-01,145528,2,0,0.0
2016-02-01,14553,2,0,0.0
2016-02-01,145532,4,1,0.027
2016-02-01,145538,0,0,0.0
2016-02-01,145546,4,1,0.0588
2016-02-01,145547,2,1,0.3333
2016-02-01,145555,4,1,0.0667
2016-02-01,145557,2,0,0.0
2016-02-01,14556,4,1,0.034
2016-02-01,145567,3,0,0.0
2016-02-01,14557,1,0,0.0
2016-02-01,145571,2,0,0.0
2016-02-01,145572,4,1,0.0588
2016-02-01,145573,3,1,0.0323
2016-02-01,145574,1,0,0.0
2016-02-01,14558,1,0,0.0
2016-02-01,145582,3,0,0.0
2016-02-01,145584,4,1,0.0862
2016-02-01,145585,2,0,0.0
2016-02-01,14559,4,1,0.0513
2016-02-01,145590,0,0,0.0
2016-02-01,145596,3,0,0.0
2016-02-01,1456,2,1,0.3333
2016-02-01,14560,2,0,0.0
2016-02-01,145600,1,0,0.0
2016-02-01,145602,2,1,0.25
2016-02-01,145604,2,0,0.0
2016-02-01,145606,2,0,0.0
2016-02-01,145616,3,0,0.0
2016-02-01,145618,3,0,0.0
2016-02-01,145621,1,0,0.0
2016-02-01,145624,3,1,0.1613
2016-02-01,145625,4,1,0.0039
2016-02-01,145627,3,0,0.0
2016-02-01,145628,3,1,0.087
2016-02-01,145638,1,0,0.0
2016-02-01,145641,4,0,0.0
2016-02-01,145645,1,0,0.0
2016-02-01,145647,4,1,0.029
2016-02-01,145648,2,0,0.0
2016-02-01,145651,4,1,0.0283
2016-02-01,145656,2,0,0.0
2016-02-01,145664,3,1,0.1111
2016-02-01,145666,3,1,0.0476
2016-02-01,145667,2,1,0.1111
2016-02-01,145668,4,1,0.052
2016-02-01,145671,2,1,0.5
2016-02-01,145673,3,1,0.0833
2016-02-01,145674,3,1,0.0217
2016-02-01,145682,4,1,0.0318
2016-02-01,145685,2,1,0.5
2016-02-01,145688,2,1,0.2
2016-02-01,145695,3,1,0.0909
2016-02-01,145698,3,0,0.0
2016-02-01,1457,3,0,0.0
2016-02-01,145705,4,1,0.0315
2016-02-01,14571,2,0,0.0
2016-02-01,145718,3,0,0.0
2016-02-01,145720,2,1,0.2
2016-02-01,145728,0,0,0.0
2016-02-01,14573,4,1,0.0259
2016-02-01,145732,4,1,0.031
2016-02-01,145736,2,1,0.3333
2016-02-01,145738,4,1,0.0196
2016-02-01,145741,2,0,0.0
2016-02-01,145742,4,1,0.0101
2016-02-01,145744,2,1,0.3333
2016-02-01,145745,3,0,0.0
2016-02-01,145748,3,1,0.2381
2016-02-01,145752,1,1,1.0
2016-02-01,145762,4,0,0.0
2016-02-01,145767,4,1,0.0439
2016-02-01,145768,4,1,0.0213
2016-02-01,14577,4,1,0.0496
2016-02-01,145772,4,1,0.0272
2016-02-01,145773,3,1,0.1429
2016-02-01,145774,4,1,0.0672
2016-02-01,145777,2,0,0.0
2016-02-01,145779,3,1,0.0385
2016-02-01,14578,4,1,0.0128
2016-02-01,145781,1,0,0.0
2016-02-01,145783,3,1,0.1154
2016-02-01,145793,3,1,0.0625
2016-02-01,145798,2,0,0.0
2016-02-01,145799,4,1,0.0467
2016-02-01,145807,0,0,0.0
2016-02-01,145811,4,0,0.0
2016-02-01,145812,2,1,0.2
2016-02-01,145819,4,1,0.0683
2016-02-01,145820,4,1,0.0282
2016-02-01,145821,1,0,0.0
2016-02-01,145822,2,0,0.0
2016-02-01,145826,3,0,0.0
2016-02-01,145828,3,1,0.1053
2016-02-01,145830,1,0,0.0
2016-02-01,145832,3,1,0.0323
2016-02-01,145833,2,1,0.125
2016-02-01,145836,3,1,0.1176
2016-02-01,145837,4,1,0.0175
2016-02-01,145838,1,0,0.0
2016-02-01,145839,2,0,0.0
2016-02-01,145840,3,1,0.0667
2016-02-01,145842,3,1,0.0769
2016-02-01,145843,2,0,0.0
2016-02-01,14585,2,0,0.0
2016-02-01,145853,3,0,0.0
2016-02-01,14586,0,0,0.0
2016-02-01,145864,2,0,0.0
2016-02-01,145870,1,0,0.0
2016-02-01,145871,3,1,0.0571
2016-02-01,145879,3,0,0.0
2016-02-01,14589,4,1,0.0548
2016-02-01,145890,3,1,0.0417
2016-02-01,145895,4,1,0.0414
2016-02-01,145899,3,0,0.0
2016-02-01,145900,2,0,0.0
2016-02-01,145902,2,0,0.0
2016-02-01,145910,2,0,0.0
2016-02-01,145913,3,1,0.1176
2016-02-01,145917,2,1,0.2
2016-02-01,145919,2,1,0.5
2016-02-01,145923,3,0,0.0
2016-02-01,14593,1,0,0.0
2016-02-01,145933,2,1,0.2857
2016-02-01,145936,1,0,0.0
2016-02-01,145939,3,1,0.24
2016-02-01,14594,4,0,0.0
2016-02-01,145941,4,1,0.0353
2016-02-01,145945,2,0,0.0
2016-02-01,145946,4,1,0.0246
2016-02-01,145948,4,1,0.0253
2016-02-01,145952,2,0,0.0
2016-02-01,145963,2,1,0.3333
2016-02-01,145964,3,1,0.0625
2016-02-01,145965,0,0,0.0
2016-02-01,145972,2,0,0.0
2016-02-01,145977,4,1,0.0136
2016-02-01,14598,4,1,0.0149
2016-02-01,145981,1,0,0.0
2016-02-01,145982,4,1,0.0223
2016-02-01,145983,2,0,0.0
2016-02-01,14599,3,1,0.0455
2016-02-01,145990,0,0,0.0
2016-02-01,145993,1,0,0.0
2016-02-01,145994,2,0,0.0
2016-02-01,145995,2,1,0.3333
2016-02-01,146,2,0,0.0
2016-02-01,1460,1,0,0.0
2016-02-01,14600,1,0,0.0
2016-02-01,146001,4,1,0.048
2016-02-01,146004,1,0,0.0
2016-02-01,146006,2,0,0.0
2016-02-01,146008,4,1,0.0526
2016-02-01,146019,3,0,0.0
2016-02-01,14602,1,0,0.0
2016-02-01,146021,3,1,0.0909
2016-02-01,146024,1,0,0.0
2016-02-01,146026,2,1,0.3333
2016-02-01,146029,2,0,0.0
2016-02-01,14603,2,0,0.0
2016-02-01,146030,3,1,0.0286
2016-02-01,146037,3,1,0.0333
2016-02-01,146038,2,0,0.0
2016-02-01,146040,4,1,0.1164
2016-02-01,146041,2,0,0.0
2016-02-01,146042,2,0,0.0
2016-02-01,146060,0,0,0.0
2016-02-01,146062,3,0,0.0
2016-02-01,146063,1,0,0.0
2016-02-01,146065,4,1,0.0405
2016-02-01,146066,1,0,0.0
2016-02-01,14607,2,0,0.0
2016-02-01,146076,2,0,0.0
2016-02-01,146081,2,0,0.0
2016-02-01,146087,3,0,0.0
2016-02-01,146088,4,1,0.0491
2016-02-01,146091,2,0,0.0
2016-02-01,146093,3,0,0.0
2016-02-01,146095,2,0,0.0
2016-02-01,146096,3,1,0.0476
2016-02-01,146102,2,0,0.0
2016-02-01,146117,4,1,0.0139
2016-02-01,146121,4,1,0.0612
2016-02-01,146122,3,1,0.04
2016-02-01,146123,3,1,0.2353
2016-02-01,146126,2,1,0.3333
2016-02-01,14613,2,0,0.0
2016-02-01,146135,4,1,0.0462
2016-02-01,146136,1,1,1.0
2016-02-01,146147,2,0,0.0
2016-02-01,146149,3,0,0.0
2016-02-01,14615,3,1,0.0426
2016-02-01,146156,2,0,0.0
2016-02-01,146161,2,1,0.375
2016-02-01,146168,2,0,0.0
2016-02-01,146178,3,1,0.0417
2016-02-01,14618,4,1,0.078
2016-02-01,146183,3,0,0.0
2016-02-01,146187,3,1,0.0667
2016-02-01,146189,4,1,0.0498
2016-02-01,146190,3,0,0.0
2016-02-01,146191,2,1,0.5
2016-02-01,146205,1,0,0.0
2016-02-01,146206,4,1,0.0098
2016-02-01,14622,2,0,0.0
2016-02-01,146220,0,0,0.0
2016-02-01,146221,2,0,0.0
2016-02-01,146223,0,0,0.0
2016-02-01,146224,4,1,0.0769
2016-02-01,146225,4,1,0.0288
2016-02-01,146226,4,1,0.0775
2016-02-01,146229,4,1,0.0286
2016-02-01,146230,3,1,0.0606
2016-02-01,146231,4,1,0.0212
2016-02-01,146232,3,1,0.0667
2016-02-01,146233,3,1,0.0588
2016-02-01,146236,4,1,0.0543
2016-02-01,146239,3,1,0.12
2016-02-01,146241,3,0,0.0
2016-02-01,146242,4,1,0.0299
2016-02-01,146243,0,0,0.0
2016-02-01,146245,1,0,0.0
2016-02-01,146249,0,0,0.0
2016-02-01,146251,4,1,0.0264
2016-02-01,146253,4,1,0.0632
2016-02-01,146259,3,0,0.0
2016-02-01,146260,3,0,0.0
2016-02-01,146266,3,1,0.0732
2016-02-01,146275,2,0,0.0
2016-02-01,146276,1,0,0.0
2016-02-01,146278,4,1,0.0336
2016-02-01,14628,3,1,0.0769
2016-02-01,146281,1,0,0.0
2016-02-01,146283,3,1,0.0909
2016-02-01,146290,0,0,0.0
2016-02-01,146293,1,0,0.0
2016-02-01,146296,1,0,0.0
2016-02-01,14630,2,0,0.0
2016-02-01,146302,4,1,0.0678
2016-02-01,146307,4,1,0.0267
2016-02-01,146315,2,1,0.2
2016-02-01,146316,3,0,0.0
2016-02-01,146318,0,0,0.0
2016-02-01,146319,2,1,0.125
2016-02-01,146327,4,1,0.0762
2016-02-01,146340,1,0,0.0
2016-02-01,146341,4,1,0.0267
2016-02-01,146345,2,0,0.0
2016-02-01,146353,4,1,0.0216
2016-02-01,146356,2,0,0.0
2016-02-01,14636,1,0,0.0
2016-02-01,146360,2,1,0.125
2016-02-01,146361,3,1,0.0323
2016-02-01,146369,3,1,0.0303
2016-02-01,146372,1,0,0.0
2016-02-01,146375,4,1,0.0081
2016-02-01,146381,2,0,0.0
2016-02-01,146384,2,0,0.0
2016-02-01,146386,4,1,0.0329
2016-02-01,14639,3,1,0.0278
2016-02-01,146390,4,0,0.0
2016-02-01,146398,3,1,0.0909
2016-02-01,14640,3,0,0.0
2016-02-01,146411,1,0,0.0
2016-02-01,146415,3,0,0.0
2016-02-01,146416,2,0,0.0
2016-02-01,146420,4,1,0.0273
2016-02-01,146422,2,1,0.5
2016-02-01,146425,1,0,0.0
2016-02-01,146427,4,1,0.0114
2016-02-01,146428,4,1,0.0639
2016-02-01,14643,2,0,0.0
2016-02-01,146430,1,0,0.0
2016-02-01,14644,0,0,0.0
2016-02-01,146441,3,1,0.0435
2016-02-01,146445,4,1,0.0161
2016-02-01,146446,4,1,0.0145
2016-02-01,146447,2,0,0.0
2016-02-01,146450,4,1,0.0504
2016-02-01,146453,3,1,0.2727
2016-02-01,146456,3,0,0.0
2016-02-01,146457,3,1,0.0435
2016-02-01,146458,4,1,0.0095
2016-02-01,146465,1,0,0.0
2016-02-01,146466,4,1,0.0417
2016-02-01,146471,2,0,0.0
2016-02-01,146472,3,0,0.0
2016-02-01,146479,4,1,0.0292
2016-02-01,146482,3,0,0.0
2016-02-01,146484,1,0,0.0
2016-02-01,146487,3,1,0.16
2016-02-01,146491,3,0,0.0
2016-02-01,146494,0,0,0.0
2016-02-01,146495,3,0,0.0
2016-02-01,14650,0,0,0.0
2016-02-01,146501,2,0,0.0
2016-02-01,146502,3,1,0.0278
2016-02-01,146503,4,1,0.0417
2016-02-01,146505,3,0,0.0
2016-02-01,146506,4,1,0.0143
2016-02-01,146510,3,0,0.0
2016-02-01,146512,2,1,0.3333
2016-02-01,146516,2,0,0.0
2016-02-01,146518,2,0,0.0
2016-02-01,14652,2,1,0.1429
2016-02-01,146522,0,0,0.0
2016-02-01,146523,4,1,0.0179
2016-02-01,146525,4,1,0.0642
2016-02-01,146526,4,1,0.0333
2016-02-01,14653,3,1,0.2857
2016-02-01,146537,4,1,0.0597
2016-02-01,146540,2,1,0.1667
2016-02-01,146544,3,1,0.0857
2016-02-01,146545,0,0,0.0
2016-02-01,14655,4,1,0.037
2016-02-01,146550,1,0,0.0
2016-02-01,146560,2,1,0.125
2016-02-01,146564,2,0,0.0
2016-02-01,146566,3,1,0.125
2016-02-01,146567,2,1,0.25
2016-02-01,146569,1,0,0.0
2016-02-01,146571,3,1,0.1667
2016-02-01,146573,2,0,0.0
2016-02-01,146579,0,0,0.0
2016-02-01,146580,2,0,0.0
2016-02-01,146581,2,0,0.0
2016-02-01,146583,1,0,0.0
2016-02-01,146590,2,0,0.0
2016-02-01,146592,4,1,0.0598
2016-02-01,146593,4,1,0.0305
2016-02-01,146594,1,0,0.0
2016-02-01,146598,0,0,0.0
2016-02-01,1466,4,1,0.0563
2016-02-01,146601,4,0,0.0
2016-02-01,146605,4,1,0.0588
2016-02-01,146613,2,0,0.0
2016-02-01,146618,1,0,0.0
2016-02-01,14662,4,1,0.0856
2016-02-01,146623,3,0,0.0
2016-02-01,146628,4,1,0.0302
2016-02-01,146629,4,1,0.0317
2016-02-01,146630,3,0,0.0
2016-02-01,146636,3,1,0.0227
2016-02-01,146637,1,0,0.0
2016-02-01,146638,2,0,0.0
2016-02-01,146644,3,1,0.1538
2016-02-01,146648,0,0,0.0
2016-02-01,146649,3,0,0.0
2016-02-01,14665,4,1,0.0269
2016-02-01,146650,4,1,0.0233
2016-02-01,146651,2,0,0.0
2016-02-01,146654,4,1,0.0152
2016-02-01,146658,4,1,0.025
2016-02-01,146661,2,0,0.0
2016-02-01,146663,3,0,0.0
2016-02-01,146664,4,1,0.067
2016-02-01,146666,4,1,0.0541
2016-02-01,146667,2,0,0.0
2016-02-01,146670,2,0,0.0
2016-02-01,146672,2,0,0.0
2016-02-01,146679,3,0,0.0
2016-02-01,14668,1,1,1.0
2016-02-01,146682,1,0,0.0
2016-02-01,146684,2,0,0.0
2016-02-01,146686,3,1,0.0714
2016-02-01,146688,2,0,0.0
2016-02-01,14669,2,0,0.0
2016-02-01,146691,4,1,0.0741
2016-02-01,14670,1,0,0.0
2016-02-01,146701,3,0,0.0
2016-02-01,146704,0,0,0.0
2016-02-01,146705,4,1,0.0323
2016-02-01,146706,1,0,0.0
2016-02-01,146711,2,0,0.0
2016-02-01,146713,0,0,0.0
2016-02-01,146716,3,1,0.0476
2016-02-01,146717,1,1,1.0
2016-02-01,146723,4,1,0.0229
2016-02-01,146724,1,1,1.0
2016-02-01,146731,2,0,0.0
2016-02-01,146732,4,1,0.0182
2016-02-01,146734,3,1,0.0303
2016-02-01,146739,4,1,0.0506
2016-02-01,146742,4,1,0.0275
2016-02-01,146749,0,0,0.0
