sku_id,a1,a2,a3,cate,brand,browse_num,addcart_num,delcart_num,buy_num,favor_num,click_num,buy_addcart_ratio,buy_browse_ratio,buy_click_ratio,buy_favor_ratio,comment_num,has_bad_comment,bad_comment_rate
160971,3,1,1,8,214,,,,,,,,,,,,,
160974,3,2,1,8,214,,,,,,,,,,,,,
160977,1,-1,-1,8,403,,,,,,,,,,,3.0,1.0,0.0588
160980,1,1,1,8,658,,,,,,,,,,,,,
160989,2,1,2,8,812,,,,,,,,,,,,,
16099,2,1,2,8,655,,,,,,,,,,,,,
160990,3,1,2,8,214,,,,,,,,,,,2.0,0.0,0.0
160992,-1,1,1,8,24,,,,,,,,,,,,,
160993,3,2,2,8,489,,,,,,,,,,,,,
161004,1,1,1,8,545,,,,,,,,,,,,,
161016,1,2,1,8,545,,,,,,,,,,,,,
161019,3,2,-1,8,489,,,,,,,,,,,,,
161036,3,1,1,8,571,,,,,,,,,,,,,
161038,2,1,2,8,623,,,,,,,,,,,,,
161042,2,2,1,8,812,,,,,,,,,,,,,
161044,3,1,2,8,489,,,,,,,,,,,2.0,0.0,0.0
161049,1,2,-1,8,30,,,,,,,,,,,,,
161053,3,1,1,8,214,,,,,,,,,,,,,
161066,3,-1,2,8,214,,,,,,,,,,,,,
161070,3,1,-1,8,306,,,,,,,,,,,,,
161075,3,2,-1,8,489,,,,,,,,,,,,,
161076,3,-1,2,8,489,,,,,,,,,,,,,
161083,3,1,2,8,214,,,,,,,,,,,,,
161089,3,2,1,8,214,,,,,,,,,,,,,
161091,2,2,2,8,623,,,,,,,,,,,,,
161098,3,2,2,8,489,,,,,,,,,,,,,
16112,3,2,-1,8,214,,,,,,,,,,,,,
161122,2,2,2,8,812,,,,,,,,,,,,,
161133,3,1,2,8,489,,,,,,,,,,,,,
161136,2,-1,-1,8,623,,,,,,,,,,,,,
161148,1,-1,-1,8,403,,,,,,,,,,,,,
161153,2,2,2,8,76,,,,,,,,,,,,,
161167,3,2,2,8,489,,,,,,,,,,,,,
161179,1,2,2,8,375,,,,,,,,,,,2.0,1.0,0.1111
161180,1,1,2,8,403,,,,,,,,,,,,,
161181,2,1,2,8,623,,,,,,,,,,,0.0,0.0,0.0
161183,3,1,2,8,489,,,,,,,,,,,,,
161189,3,2,2,8,489,,,,,,,,,,,,,
16119,1,1,2,8,545,,,,,,,,,,,3.0,1.0,0.1154
161191,-1,-1,1,8,562,,,,,,,,,,,,,
161193,3,2,2,8,306,3.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,,0.0,0.0,0.0
161196,3,-1,1,8,214,,,,,,,,,,,,,
1612,-1,-1,1,8,622,,,,,,,,,,,3.0,1.0,0.1429
161212,3,1,1,8,306,,,,,,,,,,,3.0,1.0,0.0714
161214,2,1,2,8,812,,,,,,,,,,,,,
161224,2,1,2,8,124,,,,,,,,,,,3.0,1.0,0.2083
161229,-1,1,1,8,24,,,,,,,,,,,,,
16123,3,2,2,8,214,,,,,,,,,,,4.0,1.0,0.0202
161231,3,1,-1,8,306,,,,,,,,,,,,,
161241,1,-1,-1,8,885,,,,,,,,,,,,,
161247,3,1,1,8,214,,,,,,,,,,,,,
161265,3,1,2,8,214,9.0,0.0,0.0,0.0,1.0,21.0,,0.0,0.0,0.0,3.0,1.0,0.1053
16127,1,1,2,8,658,,,,,,,,,,,4.0,1.0,0.0306
161275,3,2,1,8,214,,,,,,,,,,,,,
161279,1,1,2,8,403,,,,,,,,,,,,,
161280,1,2,1,8,693,,,,,,,,,,,4.0,1.0,0.0938
161285,3,2,1,8,489,,,,,,,,,,,,,
161290,3,-1,1,8,489,,,,,,,,,,,2.0,1.0,0.1
161294,2,1,2,8,124,,,,,,,,,,,,,
161296,3,1,1,8,214,,,,,,,,,,,4.0,1.0,0.0274
161306,2,2,-1,8,124,,,,,,,,,,,,,
161314,3,2,2,8,214,,,,,,,,,,,,,
161319,3,2,2,8,489,,,,,,,,,,,,,
161320,1,1,1,8,693,,,,,,,,,,,4.0,1.0,0.1667
161334,1,1,1,8,30,,,,,,,,,,,1.0,0.0,0.0
161338,3,-1,1,8,214,,,,,,,,,,,,,
161340,3,2,1,8,214,,,,,,,,,,,,,
161346,1,1,2,8,800,,,,,,,,,,,,,
161351,3,2,1,8,489,,,,,,,,,,,,,
161360,1,-1,-1,8,693,,,,,,,,,,,,,
161369,2,2,2,8,124,,,,,,,,,,,,,
161371,3,1,2,8,489,,,,,,,,,,,,,
16138,1,1,2,8,885,,,,,,,,,,,,,
161380,3,2,2,8,214,,,,,,,,,,,1.0,1.0,1.0
161382,3,2,1,8,489,,,,,,,,,,,,,
161385,-1,1,2,8,562,,,,,,,,,,,,,
161390,3,2,2,8,214,,,,,,,,,,,,,
161393,3,2,2,8,306,,,,,,,,,,,,,
161394,1,1,1,8,885,,,,,,,,,,,,,
161405,3,1,2,8,214,,,,,,,,,,,,,
16141,3,1,1,8,214,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,4.0,1.0,0.0318
161417,2,2,2,8,812,,,,,,,,,,,,,
161418,1,2,1,8,693,,,,,,,,,,,3.0,0.0,0.0
161424,1,1,1,8,545,,,,,,,,,,,,,
161426,3,1,2,8,214,,,,,,,,,,,,,
161427,2,1,2,8,812,,,,,,,,,,,,,
161429,3,-1,2,8,489,,,,,,,,,,,,,
161437,3,1,1,8,214,,,,,,,,,,,2.0,0.0,0.0
161445,2,-1,-1,8,623,,,,,,,,,,,,,
161450,3,2,1,8,214,,,,,,,,,,,,,
161456,3,1,-1,8,489,,,,,,,,,,,1.0,1.0,1.0
161457,3,2,2,8,489,,,,,,,,,,,,,
161463,-1,1,1,8,790,,,,,,,,,,,4.0,1.0,0.0833
161464,3,-1,-1,8,214,,,,,,,,,,,,,
161471,2,1,-1,8,623,,,,,,,,,,,,,
161474,1,2,1,8,30,,,,,,,,,,,,,
161479,3,1,2,8,214,,,,,,,,,,,4.0,0.0,0.0
161508,3,1,2,8,214,,,,,,,,,,,,,
161509,-1,-1,1,8,801,,,,,,,,,,,3.0,1.0,0.1429
161514,2,1,-1,8,674,,,,,,,,,,,,,
161540,2,2,2,8,623,,,,,,,,,,,,,
161545,3,1,2,8,489,,,,,,,,,,,,,
161555,3,2,2,8,306,,,,,,,,,,,,,
161560,3,1,2,8,214,,,,,,,,,,,,,
161565,1,2,2,8,658,,,,,,,,,,,1.0,0.0,0.0
161568,2,-1,-1,8,623,,,,,,,,,,,,,
161571,3,1,-1,8,489,,,,,,,,,,,2.0,0.0,0.0
161576,3,1,2,8,489,,,,,,,,,,,,,
161587,3,1,2,8,214,,,,,,,,,,,,,
161594,2,2,2,8,623,,,,,,,,,,,4.0,1.0,0.0257
161599,3,2,1,8,489,,,,,,,,,,,3.0,1.0,0.0588
161608,3,2,1,8,489,,,,,,,,,,,1.0,0.0,0.0
161620,3,2,2,8,489,,,,,,,,,,,,,
161624,1,1,2,8,545,,,,,,,,,,,,,
161641,2,1,2,8,623,,,,,,,,,,,2.0,0.0,0.0
161648,3,2,2,8,489,,,,,,,,,,,,,
161660,1,-1,-1,8,30,,,,,,,,,,,,,
16167,-1,-1,1,8,801,,,,,,,,,,,2.0,1.0,0.25
161686,-1,2,1,8,83,,,,,,,,,,,,,
161687,3,2,1,8,214,,,,,,,,,,,,,
161692,3,2,2,8,214,,,,,,,,,,,,,
161694,1,1,2,8,658,,,,,,,,,,,0.0,0.0,0.0
161699,1,1,2,8,30,,,,,,,,,,,,,
161701,3,1,2,8,489,,,,,,,,,,,,,
161702,1,1,1,8,885,,,,,,,,,,,,,
161708,3,2,2,8,489,,,,,,,,,,,,,
161710,3,1,-1,8,214,,,,,,,,,,,,,
161725,3,1,2,8,214,,,,,,,,,,,,,
161734,3,2,2,8,214,,,,,,,,,,,0.0,0.0,0.0
161742,3,1,2,8,571,,,,,,,,,,,,,
161744,1,2,1,8,30,,,,,,,,,,,,,
16175,3,1,2,8,214,,,,,,,,,,,2.0,0.0,0.0
161758,3,1,2,8,214,,,,,,,,,,,,,
161763,1,1,-1,8,693,,,,,,,,,,,3.0,1.0,0.0455
161775,3,1,1,8,214,,,,,,,,,,,2.0,1.0,0.2
161784,3,2,-1,8,306,,,,,,,,,,,,,
161792,1,1,1,8,403,,,,,,,,,,,0.0,0.0,0.0
161793,3,1,2,8,489,,,,,,,,,,,1.0,0.0,0.0
16180,-1,1,1,8,916,,,,,,,,,,,,,
161802,3,2,2,8,214,,,,,,,,,,,,,
161804,1,1,1,8,545,,,,,,,,,,,,,
16181,3,-1,2,8,489,,,,,,,,,,,,,
161814,3,1,2,8,489,,,,,,,,,,,2.0,0.0,0.0
161820,1,1,2,8,800,,,,,,,,,,,,,
161826,1,1,1,8,800,,,,,,,,,,,,,
161830,1,1,2,8,800,,,,,,,,,,,,,
161834,-1,-1,-1,8,249,,,,,,,,,,,,,
161836,3,-1,1,8,214,,,,,,,,,,,,,
161843,3,2,1,8,489,,,,,,,,,,,,,
161847,2,2,2,8,812,,,,,,,,,,,,,
16185,-1,1,1,8,766,,,,,,,,,,,,,
161850,3,1,2,8,214,,,,,,,,,,,,,
161866,3,-1,1,8,214,,,,,,,,,,,,,
161870,3,1,1,8,214,,,,,,,,,,,0.0,0.0,0.0
161879,3,-1,-1,8,489,,,,,,,,,,,,,
161890,3,2,2,8,571,,,,,,,,,,,,,
161894,1,1,2,8,30,,,,,,,,,,,,,
161899,3,-1,1,8,214,,,,,,,,,,,,,
161903,3,2,1,8,489,,,,,,,,,,,1.0,0.0,0.0
161905,2,1,2,8,124,,,,,,,,,,,2.0,1.0,0.1429
161914,1,2,-1,8,693,,,,,,,,,,,,,
161920,3,2,2,8,306,,,,,,,,,,,,,
161931,3,2,2,8,306,,,,,,,,,,,,,
161952,3,1,2,8,214,,,,,,,,,,,,,
161954,3,1,2,8,489,,,,,,,,,,,,,
16197,3,2,2,8,489,,,,,,,,,,,1.0,0.0,0.0
161970,3,1,2,8,489,,,,,,,,,,,2.0,0.0,0.0
161972,3,1,2,8,489,,,,,,,,,,,,,
161975,3,2,2,8,214,,,,,,,,,,,,,
161987,1,2,2,8,885,,,,,,,,,,,,,
161999,2,1,2,8,623,,,,,,,,,,,,,
162012,2,1,1,8,812,,,,,,,,,,,1.0,0.0,0.0
162019,2,2,1,8,812,,,,,,,,,,,,,
162032,1,1,1,8,885,,,,,,,,,,,4.0,1.0,0.0167
162038,3,1,2,8,489,,,,,,,,,,,,,
162041,3,1,1,8,214,,,,,,,,,,,,,
162046,3,1,2,8,489,,,,,,,,,,,,,
162049,3,1,2,8,214,,,,,,,,,,,4.0,1.0,0.0152
162054,3,-1,2,8,489,,,,,,,,,,,,,
162067,2,-1,-1,8,623,,,,,,,,,,,,,
16207,1,-1,-1,8,545,,,,,,,,,,,,,
162075,3,1,2,8,214,,,,,,,,,,,,,
162078,3,1,1,8,214,,,,,,,,,,,,,
16208,1,1,2,8,545,,,,,,,,,,,,,
162083,3,2,2,8,489,,,,,,,,,,,,,
162084,3,2,2,8,214,,,,,,,,,,,2.0,0.0,0.0
162086,3,-1,-1,8,214,,,,,,,,,,,,,
162089,3,2,2,8,489,,,,,,,,,,,,,
162094,3,-1,2,8,489,,,,,,,,,,,,,
162095,3,1,-1,8,489,,,,,,,,,,,3.0,0.0,0.0
162122,2,1,2,8,623,,,,,,,,,,,4.0,1.0,0.0556
162139,-1,2,1,8,717,,,,,,,,,,,,,
162148,3,1,1,8,214,,,,,,,,,,,2.0,0.0,0.0
162150,3,1,1,8,489,,,,,,,,,,,,,
162155,1,-1,2,8,30,,,,,,,,,,,,,
162178,3,1,-1,8,214,,,,,,,,,,,,,
162188,1,2,1,8,800,,,,,,,,,,,,,
16219,-1,1,1,8,556,,,,,,,,,,,4.0,1.0,0.1013
162193,2,-1,-1,8,812,,,,,,,,,,,,,
162198,1,-1,2,8,3,,,,,,,,,,,,,
162223,1,1,1,8,658,,,,,,,,,,,,,
162226,3,1,1,8,214,,,,,,,,,,,,,
162238,3,-1,2,8,489,,,,,,,,,,,,,
16224,2,1,2,8,623,,,,,,,,,,,3.0,1.0,0.2308
162243,3,-1,2,8,489,,,,,,,,,,,,,
162245,1,1,2,8,885,,,,,,,,,,,,,
162249,3,1,2,8,489,,,,,,,,,,,,,
162257,3,1,2,8,571,,,,,,,,,,,,,
162264,3,2,1,8,489,,,,,,,,,,,,,
162265,3,1,2,8,214,,,,,,,,,,,4.0,1.0,0.0818
162273,3,1,-1,8,489,,,,,,,,,,,4.0,1.0,0.0185
162289,3,1,1,8,489,,,,,,,,,,,2.0,0.0,0.0
162301,3,2,1,8,306,,,,,,,,,,,,,
162306,3,2,2,8,489,,,,,,,,,,,,,
162312,3,1,2,8,214,,,,,,,,,,,,,
162321,1,-1,-1,8,545,,,,,,,,,,,,,
162322,3,2,2,8,489,,,,,,,,,,,,,
162325,1,-1,1,8,328,,,,,,,,,,,,,
162326,3,2,2,8,489,,,,,,,,,,,,,
162327,3,2,2,8,489,,,,,,,,,,,,,
162333,3,1,-1,8,489,1.0,0.0,0.0,0.0,0.0,5.0,,0.0,0.0,,4.0,1.0,0.0324
162338,3,2,2,8,489,,,,,,,,,,,,,
162341,3,2,2,8,214,2.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,,2.0,0.0,0.0
162362,1,2,2,8,885,,,,,,,,,,,,,
162364,2,2,2,8,623,,,,,,,,,,,2.0,1.0,0.3333
162368,3,2,2,8,489,,,,,,,,,,,,,
162373,3,1,2,8,214,,,,,,,,,,,,,
16239,2,2,1,8,124,,,,,,,,,,,,,
162396,-1,1,-1,8,244,,,,,,,,,,,1.0,0.0,0.0
162401,1,2,-1,8,885,,,,,,,,,,,,,
162416,3,1,-1,8,489,,,,,,,,,,,,,
16243,3,1,-1,8,489,,,,,,,,,,,,,
162432,2,1,2,8,124,,,,,,,,,,,,,
162436,3,1,1,8,489,,,,,,,,,,,,,
162448,3,2,2,8,489,,,,,,,,,,,,,
162459,3,1,1,8,489,,,,,,,,,,,,,
16246,2,-1,-1,8,124,,,,,,,,,,,,,
162463,3,2,2,8,489,,,,,,,,,,,,,
162466,1,1,2,8,545,,,,,,,,,,,2.0,0.0,0.0
16247,1,2,2,8,658,,,,,,,,,,,,,
162480,3,2,1,8,489,,,,,,,,,,,,,
162495,3,1,1,8,214,,,,,,,,,,,,,
162498,1,1,1,8,800,14.0,1.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,,3.0,0.0,0.0
162503,3,2,2,8,214,,,,,,,,,,,1.0,0.0,0.0
162507,3,1,2,8,489,,,,,,,,,,,,,
162509,1,1,1,8,30,,,,,,,,,,,,,
162513,3,-1,-1,8,489,,,,,,,,,,,,,
162521,3,1,1,8,214,,,,,,,,,,,,,
162522,3,2,2,8,489,,,,,,,,,,,,,
162530,3,1,2,8,489,,,,,,,,,,,,,
162550,3,1,2,8,214,,,,,,,,,,,,,
162564,3,1,2,8,214,,,,,,,,,,,,,
162565,-1,1,1,8,766,,,,,,,,,,,,,
16258,3,2,2,8,489,,,,,,,,,,,2.0,0.0,0.0
162582,3,1,2,8,489,,,,,,,,,,,,,
162596,1,1,1,8,545,,,,,,,,,,,4.0,1.0,0.0854
16260,3,2,2,8,489,,,,,,,,,,,,,
162602,3,1,2,8,489,,,,,,,,,,,,,
162608,3,2,2,8,489,,,,,,,,,,,,,
162612,2,1,2,8,623,,,,,,,,,,,,,
162613,2,1,2,8,812,,,,,,,,,,,,,
162618,3,1,1,8,489,,,,,,,,,,,,,
162619,2,1,2,8,812,,,,,,,,,,,,,
162623,-1,1,1,8,249,,,,,,,,,,,,,
162630,2,1,2,8,623,,,,,,,,,,,,,
162631,3,2,1,8,214,,,,,,,,,,,,,
162648,2,1,2,8,623,,,,,,,,,,,,,
162658,3,1,2,8,306,18.0,0.0,0.0,0.0,0.0,35.0,,0.0,0.0,,4.0,1.0,0.0402
162665,-1,2,2,8,562,,,,,,,,,,,,,
162673,3,-1,1,8,214,,,,,,,,,,,,,
162676,3,1,2,8,489,,,,,,,,,,,,,
162682,3,1,1,8,214,,,,,,,,,,,,,
162700,-1,1,2,8,790,,,,,,,,,,,,,
162704,3,1,2,8,214,,,,,,,,,,,,,
162708,1,1,1,8,800,,,,,,,,,,,,,
16271,1,1,2,8,30,,,,,,,,,,,,,
162720,3,1,-1,8,489,,,,,,,,,,,,,
16273,2,1,1,8,124,,,,,,,,,,,2.0,0.0,0.0
162737,3,1,2,8,306,,,,,,,,,,,,,
162740,3,2,2,8,214,,,,,,,,,,,4.0,1.0,0.0136
162746,3,1,2,8,489,,,,,,,,,,,3.0,0.0,0.0
162748,3,2,-1,8,214,,,,,,,,,,,,,
162754,3,1,2,8,489,,,,,,,,,,,,,
162761,1,-1,-1,8,403,,,,,,,,,,,3.0,1.0,0.125
16277,2,2,2,8,812,,,,,,,,,,,2.0,0.0,0.0
162771,3,2,2,8,214,,,,,,,,,,,,,
162778,1,2,1,8,800,,,,,,,,,,,,,
1628,3,1,2,8,214,5.0,0.0,0.0,0.0,0.0,8.0,,0.0,0.0,,4.0,1.0,0.043
162800,1,1,2,8,885,,,,,,,,,,,,,
162818,1,-1,1,8,800,,,,,,,,,,,3.0,0.0,0.0
16282,2,1,2,8,812,,,,,,,,,,,,,
162835,3,1,1,8,214,,,,,,,,,,,,,
162843,2,-1,-1,8,812,,,,,,,,,,,,,
162856,3,2,2,8,214,,,,,,,,,,,2.0,0.0,0.0
162857,3,-1,2,8,489,,,,,,,,,,,,,
162860,3,2,2,8,214,,,,,,,,,,,,,
16287,-1,-1,1,8,70,,,,,,,,,,,,,
16288,3,2,1,8,214,,,,,,,,,,,,,
162886,-1,1,-1,8,562,,,,,,,,,,,3.0,0.0,0.0
162898,3,-1,-1,8,306,,,,,,,,,,,,,
162902,1,-1,-1,8,545,,,,,,,,,,,,,
162908,3,-1,1,8,214,,,,,,,,,,,,,
162912,3,1,2,8,214,,,,,,,,,,,2.0,0.0,0.0
162917,-1,1,-1,8,244,,,,,,,,,,,1.0,0.0,0.0
162919,3,2,2,8,214,,,,,,,,,,,,,
162926,3,2,1,8,489,,,,,,,,,,,,,
162930,3,2,1,8,489,,,,,,,,,,,,,
162950,-1,2,1,8,556,,,,,,,,,,,4.0,1.0,0.046
16297,1,1,1,8,545,,,,,,,,,,,,,
162971,2,1,2,8,623,,,,,,,,,,,2.0,0.0,0.0
162982,1,1,-1,8,693,,,,,,,,,,,4.0,1.0,0.0366
162990,3,1,2,8,214,,,,,,,,,,,1.0,0.0,0.0
162996,3,2,2,8,489,,,,,,,,,,,,,
163004,1,2,2,8,30,,,,,,,,,,,4.0,1.0,0.0246
163005,2,1,2,8,124,,,,,,,,,,,,,
163037,3,2,2,8,489,,,,,,,,,,,,,
16305,1,1,2,8,596,,,,,,,,,,,,,
163053,3,1,2,8,214,,,,,,,,,,,3.0,0.0,0.0
163065,3,1,2,8,489,,,,,,,,,,,,,
163067,1,1,1,8,800,,,,,,,,,,,,,
163079,3,-1,-1,8,489,,,,,,,,,,,,,
163083,3,2,1,8,489,,,,,,,,,,,2.0,0.0,0.0
163087,2,2,2,8,623,,,,,,,,,,,,,
163093,1,1,-1,8,658,,,,,,,,,,,,,
163094,3,-1,-1,8,489,,,,,,,,,,,,,
163098,3,1,2,8,214,,,,,,,,,,,,,
16310,2,-1,-1,8,623,,,,,,,,,,,,,
163103,3,1,1,8,214,,,,,,,,,,,,,
163106,3,1,1,8,489,,,,,,,,,,,3.0,1.0,0.2143
163116,3,2,2,8,214,,,,,,,,,,,,,
163124,3,-1,-1,8,489,,,,,,,,,,,,,
163125,3,1,1,8,306,,,,,,,,,,,4.0,1.0,0.0431
163131,2,1,2,8,812,,,,,,,,,,,0.0,0.0,0.0
163143,2,1,-1,8,812,,,,,,,,,,,1.0,0.0,0.0
163147,1,1,-1,8,403,,,,,,,,,,,1.0,0.0,0.0
163153,3,1,2,8,214,,,,,,,,,,,,,
163165,3,2,2,8,214,,,,,,,,,,,,,
163166,2,2,1,8,812,,,,,,,,,,,1.0,0.0,0.0
163168,2,2,2,8,623,,,,,,,,,,,1.0,0.0,0.0
163171,3,1,2,8,489,,,,,,,,,,,,,
16319,-1,-1,1,8,790,,,,,,,,,,,,,
163191,1,2,1,8,545,,,,,,,,,,,4.0,1.0,0.024
16321,1,-1,-1,8,545,,,,,,,,,,,,,
163215,1,2,1,8,800,,,,,,,,,,,3.0,1.0,0.0476
163221,1,1,2,8,545,,,,,,,,,,,,,
163226,3,1,2,8,489,,,,,,,,,,,,,
163227,1,2,1,8,30,,,,,,,,,,,,,
163239,2,1,2,8,812,,,,,,,,,,,,,
163245,2,1,-1,8,623,,,,,,,,,,,,,
163252,3,-1,1,8,489,,,,,,,,,,,,,
163263,2,1,2,8,541,,,,,,,,,,,,,
163268,3,1,2,8,214,,,,,,,,,,,,,
16327,3,2,2,8,489,,,,,,,,,,,2.0,0.0,0.0
163273,3,2,1,8,214,,,,,,,,,,,,,
163311,3,1,-1,8,489,,,,,,,,,,,2.0,0.0,0.0
163313,3,1,1,8,489,,,,,,,,,,,,,
163322,3,2,2,8,306,,,,,,,,,,,,,
163325,1,2,2,8,658,,,,,,,,,,,,,
163339,3,1,2,8,214,,,,,,,,,,,3.0,0.0,0.0
163346,1,1,2,8,545,,,,,,,,,,,,,
163350,-1,-1,-1,8,801,,,,,,,,,,,4.0,1.0,0.0725
163357,3,2,2,8,489,,,,,,,,,,,,,
163369,1,1,2,8,545,,,,,,,,,,,,,
163391,2,1,2,8,124,,,,,,,,,,,,,
163392,3,2,2,8,214,4.0,0.0,0.0,0.0,0.0,20.0,,0.0,0.0,,3.0,0.0,0.0
163396,3,1,2,8,214,,,,,,,,,,,,,
163398,3,2,2,8,214,,,,,,,,,,,,,
163399,2,1,2,8,623,,,,,,,,,,,,,
163403,3,2,1,8,489,,,,,,,,,,,,,
16342,3,1,2,8,489,,,,,,,,,,,,,
163424,1,1,1,8,30,,,,,,,,,,,,,
163434,3,1,2,8,214,,,,,,,,,,,3.0,0.0,0.0
163436,3,2,2,8,489,,,,,,,,,,,,,
163445,3,1,2,8,489,,,,,,,,,,,,,
163451,3,1,2,8,214,,,,,,,,,,,,,
163455,1,1,1,8,403,,,,,,,,,,,4.0,1.0,0.0067
163468,1,2,-1,8,885,,,,,,,,,,,3.0,1.0,0.0625
163489,1,1,2,8,545,,,,,,,,,,,,,
163493,3,2,1,8,306,,,,,,,,,,,4.0,1.0,0.0467
163495,3,2,1,8,489,2.0,0.0,0.0,0.0,0.0,5.0,,0.0,0.0,,3.0,0.0,0.0
163497,3,2,2,8,214,,,,,,,,,,,2.0,1.0,0.1667
163502,3,-1,1,8,489,,,,,,,,,,,,,
163512,2,-1,2,8,124,,,,,,,,,,,,,
163517,2,1,2,8,124,,,,,,,,,,,2.0,0.0,0.0
16355,-1,1,-1,8,244,,,,,,,,,,,3.0,0.0,0.0
163563,3,2,1,8,489,,,,,,,,,,,4.0,1.0,0.0149
163578,2,2,2,8,124,,,,,,,,,,,,,
163579,3,2,1,8,214,,,,,,,,,,,2.0,0.0,0.0
163589,2,1,1,8,812,,,,,,,,,,,,,
163590,3,1,1,8,214,,,,,,,,,,,,,
163592,3,2,1,8,489,,,,,,,,,,,,,
163606,1,1,2,8,885,,,,,,,,,,,,,
163621,3,1,2,8,489,,,,,,,,,,,,,
163626,3,1,2,8,214,,,,,,,,,,,,,
163629,3,2,-1,8,306,,,,,,,,,,,,,
163631,3,1,1,8,214,,,,,,,,,,,,,
163639,-1,2,1,8,766,,,,,,,,,,,,,
163648,3,1,1,8,489,,,,,,,,,,,,,
163653,3,2,2,8,489,,,,,,,,,,,,,
163658,2,1,2,8,655,,,,,,,,,,,,,
16367,1,2,1,8,800,,,,,,,,,,,4.0,1.0,0.0346
163677,3,1,2,8,214,,,,,,,,,,,,,
163699,2,2,2,8,623,,,,,,,,,,,,,
163711,2,-1,-1,8,623,,,,,,,,,,,,,
16372,2,1,1,8,124,,,,,,,,,,,2.0,0.0,0.0
163724,3,1,2,8,489,,,,,,,,,,,,,
163733,-1,2,1,8,717,,,,,,,,,,,,,
163734,3,2,2,8,214,,,,,,,,,,,,,
163743,1,1,2,8,403,,,,,,,,,,,,,
163744,3,1,1,8,214,,,,,,,,,,,,,
163749,3,2,-1,8,214,,,,,,,,,,,3.0,0.0,0.0
163753,1,-1,-1,8,545,,,,,,,,,,,,,
163754,3,1,2,8,489,2.0,0.0,0.0,0.0,0.0,4.0,,0.0,0.0,,2.0,0.0,0.0
163759,1,1,1,8,427,,,,,,,,,,,4.0,1.0,0.0594
163760,-1,-1,1,8,484,,,,,,,,,,,,,
163761,3,1,1,8,489,,,,,,,,,,,,,
163771,3,-1,-1,8,489,,,,,,,,,,,2.0,0.0,0.0
163773,1,1,2,8,800,,,,,,,,,,,1.0,0.0,0.0
163774,2,1,2,8,355,6.0,0.0,0.0,0.0,0.0,15.0,,0.0,0.0,,2.0,1.0,0.2857
163780,3,1,2,8,489,,,,,,,,,,,,,
163783,1,1,2,8,885,,,,,,,,,,,,,
16379,2,1,2,8,124,,,,,,,,,,,3.0,1.0,0.1818
163793,3,1,2,8,489,,,,,,,,,,,,,
163801,3,-1,-1,8,214,,,,,,,,,,,,,
163803,2,1,2,8,812,,,,,,,,,,,,,
163808,2,-1,-1,8,623,,,,,,,,,,,,,
163817,3,1,2,8,489,,,,,,,,,,,,,
163824,3,1,2,8,214,,,,,,,,,,,,,
163826,1,1,1,8,545,,,,,,,,,,,2.0,0.0,0.0
163831,3,1,2,8,489,,,,,,,,,,,,,
16384,1,1,1,8,677,,,,,,,,,,,,,
163840,2,2,2,8,635,,,,,,,,,,,,,
163846,3,1,-1,8,489,,,,,,,,,,,,,
163858,1,1,1,8,30,,,,,,,,,,,,,
163859,1,1,2,8,545,,,,,,,,,,,4.0,1.0,0.0376
163863,2,1,2,8,812,,,,,,,,,,,2.0,0.0,0.0
163867,3,-1,1,8,489,,,,,,,,,,,1.0,0.0,0.0
163881,3,1,2,8,214,,,,,,,,,,,2.0,0.0,0.0
163890,3,1,-1,8,489,,,,,,,,,,,3.0,1.0,0.0455
163891,3,-1,-1,8,489,,,,,,,,,,,3.0,1.0,0.1538
163895,3,-1,2,8,214,,,,,,,,,,,,,
163898,-1,1,1,8,766,,,,,,,,,,,,,
163910,3,1,1,8,214,,,,,,,,,,,,,
163936,1,-1,-1,8,403,,,,,,,,,,,,,
163945,3,-1,2,8,489,,,,,,,,,,,,,
163948,-1,1,2,8,875,,,,,,,,,,,,,
163949,3,1,2,8,214,,,,,,,,,,,0.0,0.0,0.0
163967,3,2,2,8,214,,,,,,,,,,,,,
16397,3,-1,1,8,489,,,,,,,,,,,,,
163970,2,1,1,8,124,,,,,,,,,,,,,
163973,3,-1,-1,8,214,,,,,,,,,,,,,
163975,3,1,1,8,214,,,,,,,,,,,,,
16399,2,1,2,8,635,,,,,,,,,,,,,
1640,1,1,2,8,800,,,,,,,,,,,,,
164010,3,1,2,8,214,,,,,,,,,,,,,
164020,3,-1,1,8,214,,,,,,,,,,,,,
164027,3,1,1,8,214,,,,,,,,,,,,,
164045,2,2,2,8,812,,,,,,,,,,,,,
164049,-1,-1,-1,8,91,,,,,,,,,,,,,
164053,1,2,1,8,30,,,,,,,,,,,,,
164068,2,2,2,8,124,,,,,,,,,,,,,
164076,1,1,1,8,658,,,,,,,,,,,,,
164079,3,1,2,8,214,,,,,,,,,,,,,
16409,3,1,2,8,214,,,,,,,,,,,,,
164091,3,-1,1,8,489,,,,,,,,,,,,,
164098,1,-1,-1,8,545,,,,,,,,,,,,,
164099,3,1,1,8,489,,,,,,,,,,,4.0,1.0,0.0561
164106,3,2,2,8,489,,,,,,,,,,,,,
164116,2,1,2,8,635,,,,,,,,,,,,,
