user_id,age,sex,user_lv_cd,browse_num,addcart_num,delcart_num,buy_num,favor_num,click_num,buy_addcart_ratio,buy_browse_ratio,buy_click_ratio,buy_favor_ratio
211708,3,2,3,,,,,,,,,,
211709,3,2,3,,,,,,,,,,
211710,-1,1,4,,,,,,,,,,
211711,2,2,3,,,,,,,,,,
211712,2,2,4,,,,,,,,,,
211713,2,2,5,,,,,,,,,,
211714,2,2,4,,,,,,,,,,
211715,2,0,5,,,,,,,,,,
211716,4,0,5,,,,,,,,,,
211717,5,2,5,,,,,,,,,,
211718,3,0,4,,,,,,,,,,
211719,2,0,4,,,,,,,,,,
211720,2,2,3,,,,,,,,,,
211721,2,0,5,7.0,0.0,0.0,0.0,0.0,5.0,,0.0,0.0,
211722,3,2,4,,,,,,,,,,
211723,2,0,5,,,,,,,,,,
211724,3,2,3,,,,,,,,,,
211725,2,0,3,,,,,,,,,,
211726,2,0,4,,,,,,,,,,
211727,3,0,5,,,,,,,,,,
211728,4,2,3,,,,,,,,,,
211729,3,0,5,,,,,,,,,,
211730,2,0,5,41.0,1.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,
211731,1,2,3,,,,,,,,,,
211732,2,2,4,,,,,,,,,,
211733,2,1,5,,,,,,,,,,
211734,2,2,4,,,,,,,,,,
211735,5,0,5,,,,,,,,,,
211736,2,0,5,,,,,,,,,,
211737,2,0,5,,,,,,,,,,
211738,3,2,4,,,,,,,,,,
211739,2,2,4,,,,,,,,,,
211740,3,2,4,,,,,,,,,,
211741,2,1,3,,,,,,,,,,
211742,-1,0,4,,,,,,,,,,
211743,2,2,3,,,,,,,,,,
211744,2,2,4,,,,,,,,,,
211745,-1,0,5,,,,,,,,,,
211746,3,0,5,,,,,,,,,,
211747,3,2,3,,,,,,,,,,
211748,3,0,3,,,,,,,,,,
211749,3,2,5,,,,,,,,,,
211750,1,2,5,,,,,,,,,,
211751,2,2,5,,,,,,,,,,
211752,2,2,4,,,,,,,,,,
211753,2,2,4,,,,,,,,,,
211754,2,2,4,,,,,,,,,,
211755,2,2,4,,,,,,,,,,
211756,-1,0,5,,,,,,,,,,
211757,2,2,3,,,,,,,,,,
211758,2,0,5,,,,,,,,,,
211759,1,2,3,,,,,,,,,,
211760,3,2,3,,,,,,,,,,
211761,2,0,5,,,,,,,,,,
211762,2,0,5,,,,,,,,,,
211763,2,0,3,,,,,,,,,,
211764,2,0,4,,,,,,,,,,
211765,2,1,5,,,,,,,,,,
211766,2,2,3,,,,,,,,,,
211767,2,2,3,,,,,,,,,,
211768,-1,1,5,,,,,,,,,,
211769,-1,2,5,,,,,,,,,,
211770,4,2,4,,,,,,,,,,
211771,1,0,4,,,,,,,,,,
211772,2,1,5,,,,,,,,,,
211773,3,0,5,,,,,,,,,,
211774,2,2,3,,,,,,,,,,
211775,2,2,4,,,,,,,,,,
211776,2,2,4,14.0,0.0,0.0,0.0,0.0,30.0,,0.0,0.0,
211777,2,2,4,,,,,,,,,,
211778,3,0,5,,,,,,,,,,
211779,-1,2,4,,,,,,,,,,
211780,2,0,5,,,,,,,,,,
211781,2,0,5,,,,,,,,,,
211782,3,0,5,,,,,,,,,,
211783,4,1,4,,,,,,,,,,
211784,2,0,5,,,,,,,,,,
211785,1,2,5,6.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,
211786,2,0,5,,,,,,,,,,
211787,5,2,3,,,,,,,,,,
211788,2,2,3,,,,,,,,,,
211789,2,0,5,,,,,,,,,,
211790,2,1,4,,,,,,,,,,
211791,3,0,4,,,,,,,,,,
211792,3,2,5,,,,,,,,,,
211793,1,0,4,,,,,,,,,,
211794,2,0,5,,,,,,,,,,
211795,1,2,4,,,,,,,,,,
211796,3,2,4,,,,,,,,,,
211797,3,0,5,,,,,,,,,,
211798,3,0,3,,,,,,,,,,
211799,1,2,3,,,,,,,,,,
211800,2,2,4,,,,,,,,,,
211801,3,0,3,,,,,,,,,,
211802,2,2,3,,,,,,,,,,
211803,2,0,5,,,,,,,,,,
211804,2,2,3,,,,,,,,,,
211805,3,2,4,,,,,,,,,,
211806,2,0,4,,,,,,,,,,
211807,3,2,4,,,,,,,,,,
211808,-1,2,4,,,,,,,,,,
211809,1,2,4,,,,,,,,,,
211810,4,2,2,,,,,,,,,,
211811,3,0,5,,,,,,,,,,
211812,2,2,4,,,,,,,,,,
211813,3,0,4,,,,,,,,,,
211814,2,0,4,,,,,,,,,,
211815,2,1,5,,,,,,,,,,
211816,2,0,5,,,,,,,,,,
211817,2,2,4,,,,,,,,,,
211818,2,0,4,,,,,,,,,,
211819,2,2,3,,,,,,,,,,
211820,3,2,4,,,,,,,,,,
211821,2,1,5,,,,,,,,,,
211822,2,2,4,,,,,,,,,,
211823,3,2,4,,,,,,,,,,
211824,1,0,4,,,,,,,,,,
211825,2,2,4,,,,,,,,,,
211826,3,0,5,,,,,,,,,,
211827,2,2,4,,,,,,,,,,
211828,2,2,3,,,,,,,,,,
211829,3,1,4,,,,,,,,,,
211830,1,2,4,,,,,,,,,,
211831,2,0,5,,,,,,,,,,
211832,3,2,5,,,,,,,,,,
211833,3,0,4,,,,,,,,,,
211834,3,0,4,,,,,,,,,,
211835,2,2,4,,,,,,,,,,
211836,2,0,5,,,,,,,,,,
211837,3,0,5,,,,,,,,,,
211838,3,0,5,,,,,,,,,,
211839,3,0,5,,,,,,,,,,
211840,2,2,4,,,,,,,,,,
211841,3,0,4,20.0,6.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,
211842,2,0,4,,,,,,,,,,
211843,3,0,4,,,,,,,,,,
211844,3,0,5,,,,,,,,,,
211845,2,0,5,,,,,,,,,,
211846,2,2,4,,,,,,,,,,
211847,1,2,5,,,,,,,,,,
211848,3,2,5,,,,,,,,,,
211849,3,0,5,,,,,,,,,,
211850,3,0,4,,,,,,,,,,
211851,-1,0,5,,,,,,,,,,
211852,2,0,5,,,,,,,,,,
211853,-1,0,4,,,,,,,,,,
211854,3,2,3,,,,,,,,,,
211855,2,0,5,,,,,,,,,,
211856,3,0,4,,,,,,,,,,
211857,2,2,5,,,,,,,,,,
211858,3,2,3,,,,,,,,,,
211859,3,2,5,,,,,,,,,,
211860,2,1,4,,,,,,,,,,
211861,5,2,4,,,,,,,,,,
211862,2,1,5,,,,,,,,,,
211863,3,2,3,,,,,,,,,,
211864,5,0,5,,,,,,,,,,
211865,2,2,4,,,,,,,,,,
211866,1,2,4,,,,,,,,,,
211867,3,2,4,,,,,,,,,,
211868,2,0,4,,,,,,,,,,
211869,3,0,4,,,,,,,,,,
211870,2,0,5,,,,,,,,,,
211871,2,0,5,,,,,,,,,,
211872,3,2,4,,,,,,,,,,
211873,2,0,5,,,,,,,,,,
211874,3,2,4,24.0,1.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,
211875,4,2,5,,,,,,,,,,
211876,2,0,5,,,,,,,,,,
211877,3,0,5,,,,,,,,,,
211878,1,0,5,,,,,,,,,,
211879,2,2,4,,,,,,,,,,
211880,2,2,4,,,,,,,,,,
211881,2,2,5,,,,,,,,,,
211882,3,0,5,,,,,,,,,,
211883,3,1,4,,,,,,,,,,
211884,3,0,3,,,,,,,,,,
211885,1,2,3,,,,,,,,,,
211886,2,2,3,,,,,,,,,,
211887,2,2,4,,,,,,,,,,
211888,4,2,4,,,,,,,,,,
211889,2,2,5,,,,,,,,,,
211890,2,0,3,,,,,,,,,,
211891,2,2,4,,,,,,,,,,
211892,2,1,4,,,,,,,,,,
211893,2,0,5,,,,,,,,,,
211894,3,2,4,,,,,,,,,,
211895,2,2,4,39.0,3.0,1.0,1.0,0.0,116.0,0.3333333333333333,0.02564102564102564,0.008620689655172414,1.0
211896,3,0,5,,,,,,,,,,
211897,2,0,5,,,,,,,,,,
211898,2,2,4,,,,,,,,,,
211899,-1,0,4,,,,,,,,,,
211900,1,2,5,,,,,,,,,,
211901,2,2,4,,,,,,,,,,
211902,5,1,5,,,,,,,,,,
211903,3,0,4,20.0,0.0,0.0,0.0,0.0,14.0,,0.0,0.0,
211904,2,0,5,,,,,,,,,,
211905,3,2,4,,,,,,,,,,
211906,-1,0,5,,,,,,,,,,
211907,-1,2,2,,,,,,,,,,
211908,2,1,5,,,,,,,,,,
211909,2,0,5,,,,,,,,,,
211910,-1,0,5,,,,,,,,,,
211911,2,0,3,,,,,,,,,,
211912,3,0,5,,,,,,,,,,
211913,2,0,4,,,,,,,,,,
211914,3,1,3,,,,,,,,,,
211915,2,2,4,,,,,,,,,,
211916,3,2,4,,,,,,,,,,
211917,3,2,3,,,,,,,,,,
211918,2,0,3,,,,,,,,,,
211919,-1,0,5,,,,,,,,,,
211920,3,0,4,,,,,,,,,,
211921,-1,0,5,,,,,,,,,,
211922,2,0,5,,,,,,,,,,
211923,2,2,4,,,,,,,,,,
211924,2,0,4,,,,,,,,,,
211925,5,0,5,,,,,,,,,,
211926,3,2,4,,,,,,,,,,
211927,3,2,3,,,,,,,,,,
211928,2,2,3,,,,,,,,,,
211929,3,0,5,,,,,,,,,,
211930,2,0,5,,,,,,,,,,
211931,3,2,4,,,,,,,,,,
211932,4,2,2,,,,,,,,,,
211933,3,2,4,,,,,,,,,,
211934,3,0,5,,,,,,,,,,
211935,2,2,4,,,,,,,,,,
211936,3,0,5,,,,,,,,,,
211937,2,0,5,,,,,,,,,,
211938,3,0,5,,,,,,,,,,
211939,-1,0,3,,,,,,,,,,
211940,3,0,5,,,,,,,,,,
211941,3,0,5,,,,,,,,,,
211942,2,2,5,34.0,0.0,0.0,0.0,0.0,54.0,,0.0,0.0,
211943,3,2,4,2.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,
211944,3,2,3,,,,,,,,,,
211945,3,0,5,,,,,,,,,,
211946,3,2,5,,,,,,,,,,
211947,-1,0,5,,,,,,,,,,
211948,2,2,4,,,,,,,,,,
211949,2,2,4,1.0,0.0,0.0,0.0,0.0,6.0,,0.0,0.0,
211950,5,0,5,,,,,,,,,,
211951,3,0,5,,,,,,,,,,
211952,2,0,4,,,,,,,,,,
211953,-1,2,5,,,,,,,,,,
211954,4,1,5,,,,,,,,,,
211955,3,0,5,,,,,,,,,,
211956,2,2,5,,,,,,,,,,
211957,-1,1,5,,,,,,,,,,
211958,2,2,4,,,,,,,,,,
211959,2,2,4,,,,,,,,,,
211960,2,2,3,,,,,,,,,,
211961,2,2,5,,,,,,,,,,
211962,2,1,4,,,,,,,,,,
211963,2,2,3,,,,,,,,,,
211964,2,0,5,,,,,,,,,,
211965,2,0,5,,,,,,,,,,
211966,2,0,3,,,,,,,,,,
211967,2,0,5,,,,,,,,,,
211968,2,1,3,8.0,0.0,1.0,0.0,0.0,9.0,,0.0,0.0,
211969,4,0,5,,,,,,,,,,
211970,2,0,5,,,,,,,,,,
211971,2,0,5,,,,,,,,,,
211972,3,1,4,,,,,,,,,,
211973,2,0,3,,,,,,,,,,
211974,2,0,5,,,,,,,,,,
211975,5,2,5,,,,,,,,,,
211976,2,0,4,,,,,,,,,,
211977,2,0,5,,,,,,,,,,
211978,2,0,5,,,,,,,,,,
211979,3,0,5,,,,,,,,,,
211980,3,0,5,,,,,,,,,,
211981,3,2,5,,,,,,,,,,
211982,2,0,5,,,,,,,,,,
211983,3,0,5,2.0,0.0,0.0,0.0,0.0,6.0,,0.0,0.0,
211984,3,0,2,,,,,,,,,,
211985,3,0,5,,,,,,,,,,
211986,2,2,5,,,,,,,,,,
211987,-1,2,5,,,,,,,,,,
211988,3,1,4,,,,,,,,,,
211989,2,2,4,,,,,,,,,,
211990,2,1,4,,,,,,,,,,
211991,1,0,4,,,,,,,,,,
211992,2,2,3,,,,,,,,,,
211993,2,0,4,,,,,,,,,,
211994,-1,0,5,,,,,,,,,,
211995,2,0,5,,,,,,,,,,
211996,3,0,3,,,,,,,,,,
211997,2,2,4,,,,,,,,,,
211998,2,0,4,,,,,,,,,,
211999,2,0,5,,,,,,,,,,
212000,2,1,3,,,,,,,,,,
212001,3,0,5,,,,,,,,,,
212002,2,2,2,,,,,,,,,,
212003,2,2,4,,,,,,,,,,
212004,2,0,5,,,,,,,,,,
212005,3,2,4,,,,,,,,,,
212006,2,0,4,,,,,,,,,,
212007,3,2,3,,,,,,,,,,
212008,3,2,3,,,,,,,,,,
212009,3,0,4,,,,,,,,,,
212010,2,2,5,,,,,,,,,,
212011,2,0,5,,,,,,,,,,
212012,2,2,4,,,,,,,,,,
212013,2,1,3,,,,,,,,,,
212014,3,2,3,,,,,,,,,,
212015,3,2,2,,,,,,,,,,
212016,2,1,5,,,,,,,,,,
212017,2,2,5,24.0,3.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,
212018,2,0,5,,,,,,,,,,
212019,2,0,5,,,,,,,,,,
212020,2,0,4,,,,,,,,,,
212021,2,0,5,,,,,,,,,,
212022,2,0,4,,,,,,,,,,
212023,2,0,5,,,,,,,,,,
212024,3,2,5,,,,,,,,,,
212025,3,2,5,,,,,,,,,,
212026,3,2,3,,,,,,,,,,
212027,2,2,5,,,,,,,,,,
212028,2,2,3,,,,,,,,,,
212029,2,2,4,,,,,,,,,,
212030,3,1,2,,,,,,,,,,
212031,1,0,4,22.0,2.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,
212032,2,2,4,,,,,,,,,,
212033,3,2,4,,,,,,,,,,
212034,2,0,5,,,,,,,,,,
212035,2,0,5,,,,,,,,,,
212036,3,0,5,,,,,,,,,,
212037,1,2,3,,,,,,,,,,
212038,3,0,3,,,,,,,,,,
212039,4,0,5,,,,,,,,,,
212040,2,2,3,,,,,,,,,,
212041,2,2,3,,,,,,,,,,
212042,3,0,5,,,,,,,,,,
212043,3,2,5,,,,,,,,,,
212044,2,2,4,,,,,,,,,,
212045,2,0,4,,,,,,,,,,
212046,2,0,5,,,,,,,,,,
212047,2,0,4,,,,,,,,,,
212048,2,0,4,,,,,,,,,,
212049,4,0,4,,,,,,,,,,
212050,1,0,4,,,,,,,,,,
212051,2,0,5,,,,,,,,,,
212052,2,2,4,,,,,,,,,,
212053,2,2,5,,,,,,,,,,
212054,2,2,5,,,,,,,,,,
212055,4,0,5,,,,,,,,,,
212056,2,2,4,,,,,,,,,,
212057,2,0,5,,,,,,,,,,
212058,4,0,5,,,,,,,,,,
212059,2,2,3,,,,,,,,,,
212060,2,0,5,,,,,,,,,,
212061,2,0,5,,,,,,,,,,
212062,-1,1,4,,,,,,,,,,
212063,3,2,5,,,,,,,,,,
212064,2,2,4,,,,,,,,,,
212065,2,0,5,,,,,,,,,,
212066,3,2,3,,,,,,,,,,
212067,3,2,4,,,,,,,,,,
212068,2,0,3,,,,,,,,,,
212069,2,0,5,,,,,,,,,,
212070,2,0,5,,,,,,,,,,
212071,2,0,5,,,,,,,,,,
212072,3,2,3,,,,,,,,,,
212073,2,0,5,,,,,,,,,,
212074,2,0,5,,,,,,,,,,
212075,2,1,3,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,
212076,2,2,4,,,,,,,,,,
212077,2,0,5,,,,,,,,,,
212078,3,0,3,,,,,,,,,,
212079,3,2,4,,,,,,,,,,
212080,2,2,4,,,,,,,,,,
212081,2,0,3,,,,,,,,,,
212082,3,2,5,,,,,,,,,,
212083,3,2,4,,,,,,,,,,
212084,3,2,3,,,,,,,,,,
212085,1,0,4,,,,,,,,,,
212086,2,2,3,,,,,,,,,,
212087,3,1,5,,,,,,,,,,
212088,2,1,4,,,,,,,,,,
212089,3,0,2,,,,,,,,,,
212090,3,0,5,22.0,0.0,0.0,0.0,0.0,35.0,,0.0,0.0,
212091,4,0,3,,,,,,,,,,
212092,3,2,4,,,,,,,,,,
212093,2,0,5,,,,,,,,,,
212094,2,2,5,,,,,,,,,,
212095,1,0,4,,,,,,,,,,
212096,3,1,3,,,,,,,,,,
212097,2,0,4,,,,,,,,,,
212098,3,0,5,,,,,,,,,,
212099,2,2,4,,,,,,,,,,
212100,2,0,5,,,,,,,,,,
212101,2,2,3,46.0,2.0,0.0,0.0,1.0,81.0,0.0,0.0,0.0,0.0
212102,1,2,3,,,,,,,,,,
212103,1,2,3,,,,,,,,,,
212104,1,2,4,,,,,,,,,,
212105,2,0,5,,,,,,,,,,
212106,2,0,5,,,,,,,,,,
212107,3,2,4,,,,,,,,,,
212108,-1,2,4,,,,,,,,,,
212109,4,0,3,,,,,,,,,,
212110,5,2,5,,,,,,,,,,
212111,2,0,5,,,,,,,,,,
212112,2,1,5,,,,,,,,,,
212113,3,0,5,,,,,,,,,,
212114,3,2,4,,,,,,,,,,
212115,3,0,4,,,,,,,,,,
212116,2,0,5,,,,,,,,,,
212117,3,2,4,,,,,,,,,,
212118,2,2,3,,,,,,,,,,
212119,3,0,5,,,,,,,,,,
212120,2,0,5,,,,,,,,,,
212121,3,0,4,,,,,,,,,,
212122,2,2,4,,,,,,,,,,
212123,-1,2,4,,,,,,,,,,
212124,2,0,5,,,,,,,,,,
212125,2,2,4,,,,,,,,,,
212126,1,2,5,,,,,,,,,,
212127,2,0,5,,,,,,,,,,
212128,2,0,4,,,,,,,,,,
212129,2,0,4,,,,,,,,,,
212130,3,2,4,,,,,,,,,,
212131,3,1,4,,,,,,,,,,
212132,2,0,5,,,,,,,,,,
212133,2,0,4,,,,,,,,,,
212134,2,0,5,,,,,,,,,,
212135,2,2,5,,,,,,,,,,
212136,3,0,5,,,,,,,,,,
212137,2,0,4,,,,,,,,,,
212138,2,0,4,,,,,,,,,,
212139,3,2,3,,,,,,,,,,
212140,2,0,4,,,,,,,,,,
212141,2,0,4,,,,,,,,,,
212142,2,2,5,,,,,,,,,,
212143,2,0,5,,,,,,,,,,
212144,-1,2,5,,,,,,,,,,
212145,2,1,5,,,,,,,,,,
212146,-1,0,5,,,,,,,,,,
212147,2,2,5,,,,,,,,,,
212148,2,2,4,,,,,,,,,,
212149,2,2,3,,,,,,,,,,
212150,2,2,4,,,,,,,,,,
212151,3,2,4,,,,,,,,,,
212152,1,0,5,,,,,,,,,,
212153,1,0,4,,,,,,,,,,
212154,5,0,5,,,,,,,,,,
212155,4,2,4,,,,,,,,,,
212156,2,2,4,,,,,,,,,,
212157,2,2,5,,,,,,,,,,
212158,3,1,5,,,,,,,,,,
212159,-1,2,2,,,,,,,,,,
212160,1,0,5,,,,,,,,,,
212161,1,0,4,,,,,,,,,,
212162,3,0,4,,,,,,,,,,
212163,2,0,4,,,,,,,,,,
212164,1,0,5,,,,,,,,,,
212165,2,1,4,72.0,0.0,0.0,0.0,0.0,107.0,,0.0,0.0,
212166,2,2,2,,,,,,,,,,
212167,2,2,4,,,,,,,,,,
212168,2,0,4,,,,,,,,,,
212169,3,0,5,,,,,,,,,,
212170,2,0,4,,,,,,,,,,
212171,2,2,3,,,,,,,,,,
212172,2,0,5,,,,,,,,,,
212173,3,0,4,,,,,,,,,,
212174,2,0,5,,,,,,,,,,
212175,-1,2,5,,,,,,,,,,
212176,2,0,4,,,,,,,,,,
212177,2,0,2,,,,,,,,,,
212178,2,0,5,,,,,,,,,,
212179,3,2,5,,,,,,,,,,
212180,1,0,4,,,,,,,,,,
212181,2,0,4,,,,,,,,,,
212182,1,2,5,,,,,,,,,,
212183,2,0,3,,,,,,,,,,
212184,2,2,4,,,,,,,,,,
212185,2,0,5,14.0,0.0,0.0,0.0,0.0,23.0,,0.0,0.0,
212186,2,2,5,,,,,,,,,,
212187,-1,2,2,,,,,,,,,,
212188,3,2,3,,,,,,,,,,
212189,-1,2,5,,,,,,,,,,
212190,3,0,5,,,,,,,,,,
212191,3,0,5,,,,,,,,,,
212192,2,0,4,,,,,,,,,,
212193,2,0,4,,,,,,,,,,
212194,3,0,5,,,,,,,,,,
212195,2,2,4,28.0,3.0,4.0,0.0,0.0,43.0,0.0,0.0,0.0,
212196,-1,1,5,,,,,,,,,,
212197,-1,2,2,,,,,,,,,,
212198,3,2,3,,,,,,,,,,
212199,3,0,4,,,,,,,,,,
212200,2,2,4,,,,,,,,,,
212201,-1,2,2,,,,,,,,,,
212202,1,0,4,,,,,,,,,,
212203,3,0,5,,,,,,,,,,
212204,2,2,3,,,,,,,,,,
212205,3,0,3,,,,,,,,,,
212206,-1,0,3,,,,,,,,,,
212207,2,2,4,,,,,,,,,,
212208,1,2,5,,,,,,,,,,
212209,2,0,5,,,,,,,,,,
212210,2,0,5,,,,,,,,,,
212211,2,2,4,,,,,,,,,,
212212,5,2,4,,,,,,,,,,
212213,2,2,3,,,,,,,,,,
212214,1,0,5,,,,,,,,,,
212215,3,2,5,,,,,,,,,,
212216,-1,0,5,,,,,,,,,,
212217,2,2,4,,,,,,,,,,
212218,2,2,5,,,,,,,,,,
212219,3,2,4,,,,,,,,,,
212220,2,2,2,,,,,,,,,,
212221,2,1,5,,,,,,,,,,
212222,2,2,4,,,,,,,,,,
212223,3,2,4,,,,,,,,,,
212224,3,2,5,,,,,,,,,,
212225,2,2,4,,,,,,,,,,
212226,2,0,4,,,,,,,,,,
212227,2,0,5,,,,,,,,,,
212228,2,1,4,,,,,,,,,,
212229,2,2,3,,,,,,,,,,
212230,2,2,3,,,,,,,,,,
212231,2,2,4,,,,,,,,,,
212232,3,2,4,,,,,,,,,,
212233,2,1,3,,,,,,,,,,
212234,2,0,5,,,,,,,,,,
212235,1,0,5,,,,,,,,,,
212236,2,2,4,,,,,,,,,,
212237,3,0,5,,,,,,,,,,
212238,2,0,4,,,,,,,,,,
212239,2,2,5,,,,,,,,,,
212240,3,0,4,,,,,,,,,,
212241,2,0,4,,,,,,,,,,
212242,1,2,5,,,,,,,,,,
212243,2,0,5,,,,,,,,,,
212244,2,2,5,,,,,,,,,,
212245,2,2,2,,,,,,,,,,
212246,2,0,5,,,,,,,,,,
212247,3,2,3,,,,,,,,,,
212248,2,0,4,,,,,,,,,,
212249,2,1,5,,,,,,,,,,
212250,3,0,5,,,,,,,,,,
212251,4,0,5,,,,,,,,,,
212252,2,0,5,,,,,,,,,,
212253,-1,2,3,,,,,,,,,,
212254,-1,0,4,17.0,0.0,0.0,0.0,0.0,37.0,,0.0,0.0,
212255,2,2,3,,,,,,,,,,
212256,4,0,4,,,,,,,,,,
212257,2,2,5,,,,,,,,,,
212258,2,1,4,,,,,,,,,,
212259,2,2,4,,,,,,,,,,
212260,2,2,4,,,,,,,,,,
212261,2,2,4,,,,,,,,,,
212262,2,2,4,,,,,,,,,,
212263,4,0,3,,,,,,,,,,
212264,-1,2,5,,,,,,,,,,
212265,2,2,4,,,,,,,,,,
212266,2,0,4,,,,,,,,,,
212267,4,2,4,,,,,,,,,,
212268,2,2,4,,,,,,,,,,
212269,3,2,3,,,,,,,,,,
212270,3,1,4,,,,,,,,,,
212271,2,0,5,,,,,,,,,,
212272,3,0,5,,,,,,,,,,
212273,3,2,4,,,,,,,,,,
212274,2,0,5,2.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,
212275,2,2,5,,,,,,,,,,
212276,2,2,4,,,,,,,,,,
212277,4,2,4,,,,,,,,,,
212278,2,0,5,,,,,,,,,,
212279,3,0,3,,,,,,,,,,
212280,3,0,5,,,,,,,,,,
212281,3,2,3,,,,,,,,,,
212282,2,2,5,,,,,,,,,,
212283,2,2,5,,,,,,,,,,
212284,3,0,5,,,,,,,,,,
212285,2,0,5,,,,,,,,,,
212286,2,2,5,,,,,,,,,,
212287,2,0,3,,,,,,,,,,
212288,2,2,5,,,,,,,,,,
212289,5,2,5,,,,,,,,,,
212290,2,0,5,,,,,,,,,,
212291,3,0,5,6.0,0.0,0.0,0.0,0.0,9.0,,0.0,0.0,
212292,2,2,2,,,,,,,,,,
212293,2,0,5,,,,,,,,,,
212294,2,2,5,,,,,,,,,,
212295,2,2,3,,,,,,,,,,
212296,2,0,5,,,,,,,,,,
212297,2,2,5,,,,,,,,,,
212298,1,2,3,,,,,,,,,,
212299,4,0,5,,,,,,,,,,
212300,2,0,3,,,,,,,,,,
212301,2,2,5,,,,,,,,,,
212302,1,0,5,,,,,,,,,,
212303,1,0,4,,,,,,,,,,
212304,3,0,5,,,,,,,,,,
212305,3,2,3,,,,,,,,,,
212306,2,2,4,,,,,,,,,,
212307,2,2,4,,,,,,,,,,
212308,2,0,4,,,,,,,,,,
212309,2,0,4,,,,,,,,,,
212310,2,2,4,,,,,,,,,,
212311,2,2,5,,,,,,,,,,
212312,3,2,5,,,,,,,,,,
212313,2,2,3,,,,,,,,,,
212314,2,0,5,,,,,,,,,,
212315,2,0,2,,,,,,,,,,
212316,2,0,5,,,,,,,,,,
212317,3,2,5,,,,,,,,,,
212318,1,0,5,,,,,,,,,,
212319,3,1,5,,,,,,,,,,
212320,3,2,5,,,,,,,,,,
212321,3,0,5,,,,,,,,,,
212322,3,2,4,,,,,,,,,,
212323,2,0,4,,,,,,,,,,
212324,2,0,5,,,,,,,,,,
212325,3,2,5,,,,,,,,,,
212326,2,0,5,,,,,,,,,,
212327,-1,2,4,,,,,,,,,,
212328,1,2,5,,,,,,,,,,
212329,3,2,3,,,,,,,,,,
212330,2,2,3,,,,,,,,,,
212331,2,1,2,,,,,,,,,,
212332,3,2,3,,,,,,,,,,
212333,3,0,5,,,,,,,,,,
212334,3,2,3,,,,,,,,,,
212335,2,2,4,,,,,,,,,,
212336,3,2,3,,,,,,,,,,
212337,2,0,5,,,,,,,,,,
212338,2,1,5,,,,,,,,,,
212339,2,1,5,,,,,,,,,,
212340,2,2,4,,,,,,,,,,
212341,2,0,5,,,,,,,,,,
212342,2,2,3,,,,,,,,,,
212343,2,0,4,,,,,,,,,,
212344,1,0,4,,,,,,,,,,
212345,2,2,4,,,,,,,,,,
212346,3,2,2,,,,,,,,,,
212347,2,0,5,,,,,,,,,,
212348,2,2,5,,,,,,,,,,
212349,3,2,3,,,,,,,,,,
212350,2,0,5,,,,,,,,,,
212351,2,2,4,,,,,,,,,,
212352,2,2,5,,,,,,,,,,
212353,2,1,5,,,,,,,,,,
212354,1,2,5,,,,,,,,,,
212355,-1,2,4,,,,,,,,,,
212356,3,2,5,,,,,,,,,,
212357,3,0,5,,,,,,,,,,
212358,4,0,5,,,,,,,,,,
212359,2,2,3,,,,,,,,,,
212360,-1,0,5,,,,,,,,,,
212361,3,0,5,,,,,,,,,,
212362,5,0,5,,,,,,,,,,
212363,2,2,4,,,,,,,,,,
212364,2,0,5,,,,,,,,,,
212365,3,1,4,,,,,,,,,,
212366,2,2,4,,,,,,,,,,
212367,3,0,3,,,,,,,,,,
212368,1,2,4,,,,,,,,,,
212369,2,2,5,,,,,,,,,,
212370,3,2,5,,,,,,,,,,
212371,2,2,3,,,,,,,,,,
212372,2,2,3,,,,,,,,,,
212373,3,0,5,8.0,0.0,0.0,0.0,2.0,11.0,,0.0,0.0,0.0
212374,4,2,4,,,,,,,,,,
212375,2,0,5,,,,,,,,,,
212376,2,0,5,,,,,,,,,,
212377,2,1,5,,,,,,,,,,
212378,3,0,5,,,,,,,,,,
212379,2,0,5,,,,,,,,,,
212380,2,2,3,,,,,,,,,,
212381,2,0,4,,,,,,,,,,
212382,2,2,2,,,,,,,,,,
212383,2,0,5,,,,,,,,,,
212384,2,2,5,,,,,,,,,,
212385,3,0,5,,,,,,,,,,
212386,3,0,3,,,,,,,,,,
212387,2,0,4,,,,,,,,,,
212388,2,0,5,,,,,,,,,,
212389,2,0,5,,,,,,,,,,
212390,2,0,4,,,,,,,,,,
212391,4,0,5,,,,,,,,,,
212392,1,0,4,,,,,,,,,,
212393,1,2,5,,,,,,,,,,
212394,3,2,3,,,,,,,,,,
212395,2,2,4,,,,,,,,,,
212396,2,0,4,,,,,,,,,,
212397,2,0,5,,,,,,,,,,
212398,2,0,5,,,,,,,,,,
212399,1,0,4,,,,,,,,,,
212400,2,0,4,,,,,,,,,,
212401,2,2,5,,,,,,,,,,
212402,3,0,4,,,,,,,,,,
