user_id,age,sex,user_lv_cd,user_reg_tm
217467,-1,0,5,2010-12-24
217468,36-45ÀÍ,2,4,2013-10-20
217469,36-45ÀÍ,0,5,2010-12-24
217470,46-55ÀÍ,0,3,2010-12-24
217471,26-35ÀÍ,0,4,2013-10-20
217472,56ÀÍ“‘…œ,0,5,2010-12-24
217473,26-35ÀÍ,2,4,2013-10-20
217474,26-35ÀÍ,2,4,2013-10-20
217475,-1,2,3,2013-10-20
217476,36-45ÀÍ,0,5,2004-12-21
217477,36-45ÀÍ,2,3,2013-10-20
217478,36-45ÀÍ,0,3,2013-10-20
217479,36-45ÀÍ,0,4,2013-10-20
217480,26-35ÀÍ,0,4,2010-12-24
217481,36-45ÀÍ,0,5,2010-12-24
217482,26-35ÀÍ,0,3,2013-10-20
217483,26-35ÀÍ,0,5,2010-12-24
217484,26-35ÀÍ,0,3,2013-10-20
217485,-1,0,5,2010-12-24
217486,26-35ÀÍ,0,5,2010-12-24
217487,-1,0,5,2010-12-24
217488,46-55ÀÍ,0,4,2010-12-24
217489,26-35ÀÍ,0,3,2010-12-24
217490,-1,0,5,2010-12-24
217491,26-35ÀÍ,2,4,2013-10-21
217492,36-45ÀÍ,0,4,2010-12-24
217493,26-35ÀÍ,0,5,2010-12-24
217494,36-45ÀÍ,0,3,2010-12-24
217495,16-25ÀÍ,0,5,2013-10-21
217496,16-25ÀÍ,0,4,2010-12-24
217497,26-35ÀÍ,0,4,2010-12-24
217498,26-35ÀÍ,0,5,2010-12-24
217499,26-35ÀÍ,2,3,2013-10-21
217500,26-35ÀÍ,0,4,2010-12-24
217501,26-35ÀÍ,0,5,2010-12-24
217502,26-35ÀÍ,0,5,2010-12-25
217503,26-35ÀÍ,0,4,2013-10-21
217504,36-45ÀÍ,0,4,2010-12-25
217505,26-35ÀÍ,0,5,2010-12-25
217506,26-35ÀÍ,0,5,2010-12-25
217507,26-35ÀÍ,2,4,2013-10-21
217508,36-45ÀÍ,0,4,2010-12-25
217509,26-35ÀÍ,0,5,2010-12-25
217510,26-35ÀÍ,1,4,2010-12-25
217511,26-35ÀÍ,0,5,2010-12-25
217512,26-35ÀÍ,0,5,2010-12-25
217513,36-45ÀÍ,2,3,2013-10-21
217514,26-35ÀÍ,0,4,2009-01-16
217515,26-35ÀÍ,0,5,2010-12-25
217516,36-45ÀÍ,0,4,2010-12-25
217517,26-35ÀÍ,0,4,2010-12-25
217518,36-45ÀÍ,0,5,2009-01-16
217519,26-35ÀÍ,0,5,2010-12-25
217520,26-35ÀÍ,0,5,2010-12-25
217521,36-45ÀÍ,0,3,2010-12-25
217522,26-35ÀÍ,1,5,2010-12-25
217523,16-25ÀÍ,2,4,2013-10-21
217524,16-25ÀÍ,0,2,2013-10-21
217525,26-35ÀÍ,0,5,2010-12-25
217526,36-45ÀÍ,0,5,2010-12-25
217527,36-45ÀÍ,2,3,2013-10-21
217528,26-35ÀÍ,1,5,2010-12-25
217529,36-45ÀÍ,1,4,2010-12-25
217530,26-35ÀÍ,0,5,2010-12-25
217531,36-45ÀÍ,0,5,2010-12-26
217532,26-35ÀÍ,0,5,2010-12-26
217533,26-35ÀÍ,0,5,2010-12-26
217534,36-45ÀÍ,0,5,2010-12-26
217535,26-35ÀÍ,0,4,2010-12-26
217536,26-35ÀÍ,2,3,2013-10-21
217537,-1,1,5,2010-12-26
217538,26-35ÀÍ,0,5,2010-12-26
217539,36-45ÀÍ,0,3,2010-12-26
217540,36-45ÀÍ,0,5,2010-12-26
217541,46-55ÀÍ,0,5,2010-12-26
217542,36-45ÀÍ,0,5,2010-12-26
217543,36-45ÀÍ,2,3,2013-10-21
217544,26-35ÀÍ,0,4,2010-12-26
217545,26-35ÀÍ,0,4,2010-12-26
217546,26-35ÀÍ,0,5,2010-12-26
217547,36-45ÀÍ,0,4,2010-12-26
217548,36-45ÀÍ,0,3,2010-12-26
217549,26-35ÀÍ,0,4,2010-12-26
217550,26-35ÀÍ,1,3,2010-12-26
217551,36-45ÀÍ,2,5,2010-12-26
217552,26-35ÀÍ,2,4,2013-10-21
217553,36-45ÀÍ,0,5,2009-01-16
217554,26-35ÀÍ,0,3,2013-10-21
217555,26-35ÀÍ,0,4,2010-12-27
217556,36-45ÀÍ,0,5,2010-12-27
217557,-1,0,5,2010-12-27
217558,26-35ÀÍ,2,3,2013-10-21
217559,26-35ÀÍ,0,3,2010-12-27
217560,26-35ÀÍ,1,4,2010-12-27
217561,26-35ÀÍ,0,5,2010-12-27
217562,-1,0,5,2010-12-27
217563,26-35ÀÍ,0,5,2009-01-16
217564,26-35ÀÍ,0,5,2010-12-27
217565,26-35ÀÍ,0,4,2010-12-27
217566,36-45ÀÍ,2,4,2013-10-21
217567,36-45ÀÍ,0,5,2007-06-04
217568,26-35ÀÍ,1,5,2013-10-21
217569,26-35ÀÍ,0,5,2009-01-16
217570,26-35ÀÍ,0,4,2009-01-16
217571,26-35ÀÍ,0,4,2010-12-27
217572,36-45ÀÍ,0,4,2010-12-27
217573,36-45ÀÍ,0,4,2010-12-27
217574,36-45ÀÍ,2,5,2013-10-21
217575,36-45ÀÍ,0,4,2013-10-21
217576,26-35ÀÍ,0,5,2010-12-27
217577,26-35ÀÍ,0,5,2010-12-27
217578,26-35ÀÍ,1,4,2010-12-27
217579,56ÀÍ“‘…œ,0,5,2010-12-27
217580,36-45ÀÍ,0,5,2010-12-27
217581,26-35ÀÍ,0,5,2010-12-27
217582,36-45ÀÍ,0,5,2010-12-27
217583,26-35ÀÍ,0,5,2010-12-27
217584,26-35ÀÍ,1,5,2010-12-27
217585,36-45ÀÍ,0,2,2010-12-27
217586,-1,0,5,2010-12-27
217587,26-35ÀÍ,1,4,2010-12-27
217588,36-45ÀÍ,2,2,2013-10-21
217589,36-45ÀÍ,0,5,2010-12-27
217590,26-35ÀÍ,2,3,2013-10-21
217591,26-35ÀÍ,0,4,2009-01-16
217592,26-35ÀÍ,0,5,2009-01-16
217593,36-45ÀÍ,0,4,2010-12-27
217594,26-35ÀÍ,0,3,2010-12-27
217595,26-35ÀÍ,0,5,2007-06-05
217596,36-45ÀÍ,0,5,2009-01-16
217597,26-35ÀÍ,0,5,2010-12-27
217598,16-25ÀÍ,0,5,2009-01-16
217599,-1,0,5,2010-12-28
217600,26-35ÀÍ,0,5,2009-01-16
217601,26-35ÀÍ,2,2,2013-10-21
217602,26-35ÀÍ,0,5,2010-12-28
217603,26-35ÀÍ,2,4,2013-10-21
217604,36-45ÀÍ,2,4,2013-10-21
217605,56ÀÍ“‘…œ,0,5,2013-10-21
217606,36-45ÀÍ,0,5,2007-06-05
217607,26-35ÀÍ,0,5,2009-01-16
217608,36-45ÀÍ,0,5,2010-12-28
217609,-1,2,5,2013-10-21
217610,16-25ÀÍ,0,5,2010-12-28
217611,26-35ÀÍ,0,5,2010-12-28
217612,36-45ÀÍ,0,5,2010-12-28
217613,16-25ÀÍ,2,5,2013-10-21
217614,36-45ÀÍ,2,4,2013-10-21
217615,56ÀÍ“‘…œ,0,3,2010-12-28
217616,46-55ÀÍ,2,4,2013-10-21
217617,26-35ÀÍ,2,4,2013-10-21
217618,26-35ÀÍ,0,3,2010-12-28
217619,16-25ÀÍ,2,3,2013-10-21
217620,26-35ÀÍ,2,5,2013-10-21
217621,26-35ÀÍ,0,5,2010-12-28
217622,-1,0,5,2010-12-28
217623,-1,0,5,2010-12-28
217624,36-45ÀÍ,0,5,2009-01-16
217625,26-35ÀÍ,0,4,2010-12-28
217626,26-35ÀÍ,0,5,2010-12-28
217627,26-35ÀÍ,0,5,2010-12-28
217628,16-25ÀÍ,2,3,2013-10-22
217629,36-45ÀÍ,2,4,2010-12-28
217630,26-35ÀÍ,0,5,2010-12-28
217631,36-45ÀÍ,0,3,2010-12-28
217632,36-45ÀÍ,0,5,2010-12-28
217633,26-35ÀÍ,0,3,2009-01-16
217634,26-35ÀÍ,1,5,2010-12-28
217635,26-35ÀÍ,2,5,2013-10-22
217636,-1,2,2,2013-10-22
217637,26-35ÀÍ,0,5,2010-12-28
217638,36-45ÀÍ,2,4,2013-10-22
217639,-1,2,4,2013-10-22
217640,16-25ÀÍ,2,5,2013-10-22
217641,-1,2,4,2013-10-22
217642,36-45ÀÍ,0,3,2013-10-22
217643,36-45ÀÍ,2,2,2013-10-22
217644,36-45ÀÍ,0,5,2010-12-28
217645,26-35ÀÍ,2,5,2013-10-22
217646,16-25ÀÍ,2,3,2013-10-22
217647,26-35ÀÍ,0,5,2010-12-28
217648,36-45ÀÍ,0,4,2010-12-28
217649,26-35ÀÍ,0,2,2010-12-28
217650,26-35ÀÍ,2,3,2013-10-22
217651,26-35ÀÍ,1,5,2010-12-28
217652,36-45ÀÍ,0,4,2010-12-28
217653,26-35ÀÍ,0,5,2010-12-28
217654,26-35ÀÍ,2,5,2013-10-22
217655,26-35ÀÍ,0,5,2013-10-22
217656,26-35ÀÍ,0,5,2010-12-29
217657,26-35ÀÍ,1,4,2013-10-22
217658,26-35ÀÍ,0,5,2010-12-29
217659,36-45ÀÍ,0,5,2010-12-29
217660,26-35ÀÍ,2,5,2013-10-22
217661,36-45ÀÍ,0,4,2010-12-29
217662,36-45ÀÍ,2,5,2013-10-22
217663,46-55ÀÍ,2,4,2013-10-22
217664,36-45ÀÍ,0,5,2010-12-29
217665,16-25ÀÍ,0,5,2010-12-29
217666,26-35ÀÍ,0,5,2013-10-22
217667,26-35ÀÍ,0,3,2010-12-29
217668,26-35ÀÍ,0,4,2010-12-29
217669,36-45ÀÍ,2,5,2013-10-22
217670,46-55ÀÍ,0,4,2010-12-29
217671,26-35ÀÍ,2,5,2013-10-22
217672,26-35ÀÍ,0,5,2010-12-29
217673,46-55ÀÍ,0,5,2013-10-22
217674,56ÀÍ“‘…œ,2,4,2013-10-22
217675,36-45ÀÍ,2,4,2013-10-22
217676,56ÀÍ“‘…œ,0,4,2010-12-29
217677,36-45ÀÍ,2,4,2013-10-22
217678,36-45ÀÍ,2,5,2013-10-22
217679,26-35ÀÍ,2,5,2013-10-22
217680,-1,2,3,2013-10-22
217681,36-45ÀÍ,0,5,2010-12-29
217682,36-45ÀÍ,2,3,2013-10-22
217683,26-35ÀÍ,2,3,2013-10-22
217684,26-35ÀÍ,2,3,2013-10-23
217685,26-35ÀÍ,2,4,2013-10-23
217686,36-45ÀÍ,0,5,2013-10-23
217687,26-35ÀÍ,0,5,2010-12-29
217688,26-35ÀÍ,0,5,2009-01-17
217689,-1,0,5,2010-12-29
217690,26-35ÀÍ,0,3,2010-12-29
217691,26-35ÀÍ,0,5,2009-01-17
217692,36-45ÀÍ,2,4,2013-10-23
217693,-1,0,2,2013-10-23
217694,36-45ÀÍ,0,3,2010-12-29
217695,36-45ÀÍ,0,2,2013-10-23
217696,26-35ÀÍ,2,3,2013-10-23
217697,26-35ÀÍ,0,5,2007-06-06
217698,36-45ÀÍ,0,4,2010-12-29
217699,36-45ÀÍ,0,5,2010-12-29
217700,26-35ÀÍ,0,5,2010-12-29
217701,26-35ÀÍ,2,3,2013-10-23
217702,26-35ÀÍ,2,5,2013-10-23
217703,26-35ÀÍ,0,5,2010-12-29
217704,26-35ÀÍ,2,5,2013-10-23
217705,16-25ÀÍ,2,4,2013-10-23
217706,56ÀÍ“‘…œ,2,4,2013-10-23
217707,46-55ÀÍ,2,5,2013-10-23
217708,16-25ÀÍ,2,5,2013-10-23
217709,26-35ÀÍ,1,5,2010-12-29
217710,16-25ÀÍ,0,5,2010-12-29
217711,26-35ÀÍ,0,4,2010-12-29
217712,26-35ÀÍ,0,5,2010-12-29
217713,26-35ÀÍ,0,3,2010-12-29
217714,26-35ÀÍ,2,5,2013-10-23
217715,26-35ÀÍ,1,4,2013-10-23
217716,36-45ÀÍ,0,5,2013-10-23
217717,26-35ÀÍ,2,5,2013-10-23
217718,16-25ÀÍ,1,5,2013-10-23
217719,26-35ÀÍ,2,5,2013-10-23
217720,36-45ÀÍ,2,4,2013-10-23
217721,36-45ÀÍ,2,5,2013-10-23
217722,16-25ÀÍ,0,5,2007-06-06
217723,36-45ÀÍ,2,3,2013-10-23
217724,26-35ÀÍ,1,4,2013-10-23
217725,26-35ÀÍ,0,4,2013-10-23
217726,36-45ÀÍ,0,3,2010-12-30
217727,36-45ÀÍ,2,5,2013-10-23
217728,26-35ÀÍ,0,5,2010-12-30
217729,26-35ÀÍ,0,4,2010-12-30
217730,-1,2,3,2013-10-23
217731,26-35ÀÍ,0,5,2013-10-23
217732,26-35ÀÍ,2,4,2013-10-24
217733,-1,0,5,2013-10-24
217734,36-45ÀÍ,0,5,2010-12-30
217735,36-45ÀÍ,0,4,2010-12-30
217736,36-45ÀÍ,0,4,2010-12-30
217737,36-45ÀÍ,2,4,2013-10-24
217738,46-55ÀÍ,0,3,2010-12-30
217739,26-35ÀÍ,0,4,2010-12-30
217740,26-35ÀÍ,2,4,2013-10-24
217741,36-45ÀÍ,1,5,2013-10-24
217742,36-45ÀÍ,0,5,2010-12-30
217743,26-35ÀÍ,2,3,2013-10-24
217744,26-35ÀÍ,0,5,2010-12-30
217745,26-35ÀÍ,2,4,2013-10-24
217746,26-35ÀÍ,0,4,2010-12-30
217747,26-35ÀÍ,2,4,2013-10-24
217748,26-35ÀÍ,2,3,2013-10-24
217749,26-35ÀÍ,0,4,2013-10-24
217750,26-35ÀÍ,0,5,2013-10-24
217751,36-45ÀÍ,2,3,2013-10-24
217752,26-35ÀÍ,2,4,2013-10-24
217753,36-45ÀÍ,1,3,2013-10-24
217754,26-35ÀÍ,2,3,2013-10-24
217755,26-35ÀÍ,2,3,2010-12-30
217756,26-35ÀÍ,2,4,2013-10-24
217757,36-45ÀÍ,0,5,2010-12-30
217758,26-35ÀÍ,0,4,2010-12-30
217759,36-45ÀÍ,2,4,2013-10-24
217760,26-35ÀÍ,2,2,2013-10-24
217761,36-45ÀÍ,0,3,2010-12-30
217762,16-25ÀÍ,2,5,2013-10-24
217763,36-45ÀÍ,0,4,2010-12-30
217764,26-35ÀÍ,0,5,2010-12-30
217765,36-45ÀÍ,2,4,2013-10-24
217766,36-45ÀÍ,2,3,2013-10-24
217767,16-25ÀÍ,2,4,2013-10-24
217768,16-25ÀÍ,1,5,2013-10-24
217769,26-35ÀÍ,0,5,2010-12-30
217770,26-35ÀÍ,2,3,2013-10-24
217771,36-45ÀÍ,2,3,2013-10-24
217772,26-35ÀÍ,2,4,2013-10-24
217773,26-35ÀÍ,2,3,2013-10-24
217774,26-35ÀÍ,0,4,2010-12-30
217775,36-45ÀÍ,0,5,2009-01-17
217776,36-45ÀÍ,2,3,2013-10-24
217777,26-35ÀÍ,1,4,2013-10-24
217778,46-55ÀÍ,2,4,2013-10-24
217779,36-45ÀÍ,2,4,2013-10-24
217780,36-45ÀÍ,0,5,2007-06-07
217781,36-45ÀÍ,0,5,2010-12-30
217782,26-35ÀÍ,2,5,2013-10-24
217783,-1,2,2,2013-10-24
217784,26-35ÀÍ,2,4,2013-10-24
217785,36-45ÀÍ,2,4,2013-10-24
217786,36-45ÀÍ,0,5,2010-12-30
217787,36-45ÀÍ,2,3,2013-10-24
217788,26-35ÀÍ,0,4,2009-01-17
217789,26-35ÀÍ,0,4,2013-10-24
217790,16-25ÀÍ,0,4,2010-12-30
217791,36-45ÀÍ,1,3,2010-12-30
217792,26-35ÀÍ,0,5,2010-12-30
217793,26-35ÀÍ,0,5,2013-10-25
217794,-1,2,3,2013-10-25
217795,26-35ÀÍ,0,5,2010-12-30
217796,26-35ÀÍ,0,5,2010-12-30
217797,36-45ÀÍ,2,4,2013-10-25
217798,36-45ÀÍ,0,4,2013-10-25
217799,26-35ÀÍ,2,2,2013-10-25
217800,36-45ÀÍ,2,4,2013-10-25
217801,26-35ÀÍ,2,4,2013-10-25
217802,26-35ÀÍ,2,5,2013-10-25
217803,26-35ÀÍ,0,5,2013-10-25
217804,26-35ÀÍ,2,4,2013-10-25
217805,26-35ÀÍ,0,5,2010-12-30
217806,26-35ÀÍ,0,5,2010-12-30
217807,26-35ÀÍ,0,5,2010-12-30
217808,-1,0,5,2010-12-30
217809,26-35ÀÍ,2,4,2013-10-25
217810,26-35ÀÍ,1,5,2013-10-25
217811,26-35ÀÍ,0,5,2010-12-31
217812,36-45ÀÍ,0,3,2010-12-31
217813,36-45ÀÍ,1,3,2013-10-25
217814,26-35ÀÍ,0,4,2010-12-31
217815,-1,0,5,2010-12-31
217816,26-35ÀÍ,0,5,2010-12-31
217817,36-45ÀÍ,0,3,2010-12-31
217818,36-45ÀÍ,1,5,2013-10-25
217819,16-25ÀÍ,0,4,2010-12-31
217820,36-45ÀÍ,2,5,2013-10-25
217821,26-35ÀÍ,2,3,2013-10-25
217822,46-55ÀÍ,0,5,2010-12-31
217823,36-45ÀÍ,2,5,2013-10-25
217824,26-35ÀÍ,0,5,2013-10-25
217825,26-35ÀÍ,2,5,2013-10-25
217826,46-55ÀÍ,2,4,2013-10-25
217827,26-35ÀÍ,0,5,2010-12-31
217828,56ÀÍ“‘…œ,2,5,2013-10-25
217829,-1,0,5,2013-10-25
217830,26-35ÀÍ,2,2,2010-12-31
217831,26-35ÀÍ,0,4,2013-10-25
217832,26-35ÀÍ,2,4,2013-10-25
217833,26-35ÀÍ,0,5,2010-12-31
217834,26-35ÀÍ,1,5,2013-10-25
217835,36-45ÀÍ,0,4,2013-10-25
217836,-1,2,4,2013-10-25
217837,36-45ÀÍ,0,3,2013-10-25
217838,36-45ÀÍ,1,4,2010-12-31
217839,26-35ÀÍ,0,5,2013-10-25
217840,26-35ÀÍ,2,5,2013-10-25
217841,36-45ÀÍ,2,5,2013-10-25
217842,26-35ÀÍ,2,4,2013-10-25
217843,26-35ÀÍ,2,5,2013-10-25
217844,26-35ÀÍ,1,4,2013-10-25
217845,36-45ÀÍ,2,3,2013-10-25
217846,36-45ÀÍ,0,5,2013-10-26
217847,36-45ÀÍ,0,3,2013-10-26
217848,26-35ÀÍ,0,5,2010-12-31
217849,-1,0,5,2010-12-31
217850,26-35ÀÍ,0,4,2010-12-31
217851,-1,0,4,2010-12-31
217852,46-55ÀÍ,0,5,2010-12-31
217853,26-35ÀÍ,2,3,2013-10-26
217854,26-35ÀÍ,0,5,2013-10-26
217855,26-35ÀÍ,0,5,2010-12-31
217856,-1,0,5,2010-12-31
217857,26-35ÀÍ,2,4,2013-10-26
217858,26-35ÀÍ,0,5,2010-12-31
217859,16-25ÀÍ,2,3,2013-10-26
217860,16-25ÀÍ,2,5,2013-10-26
217861,26-35ÀÍ,0,5,2010-12-31
217862,16-25ÀÍ,0,4,2013-10-26
217863,16-25ÀÍ,2,2,2013-10-26
217864,26-35ÀÍ,0,5,2013-10-26
217865,16-25ÀÍ,2,5,2013-10-26
217866,26-35ÀÍ,0,5,2010-12-31
217867,26-35ÀÍ,0,5,2013-10-26
217868,46-55ÀÍ,2,3,2013-10-26
217869,36-45ÀÍ,2,3,2013-10-26
217870,36-45ÀÍ,2,4,2013-10-26
217871,16-25ÀÍ,2,4,2013-10-26
217872,16-25ÀÍ,2,3,2013-10-26
217873,26-35ÀÍ,2,4,2013-10-26
217874,26-35ÀÍ,2,3,2013-10-26
217875,16-25ÀÍ,0,4,2011-01-01
217876,36-45ÀÍ,0,5,2011-01-01
217877,36-45ÀÍ,0,5,2011-01-01
217878,26-35ÀÍ,0,4,2013-10-26
217879,36-45ÀÍ,1,3,2013-10-26
217880,16-25ÀÍ,2,2,2013-10-26
217881,36-45ÀÍ,1,5,2011-01-01
217882,26-35ÀÍ,0,4,2013-10-26
217883,36-45ÀÍ,0,4,2011-01-01
217884,26-35ÀÍ,0,5,2011-01-01
217885,36-45ÀÍ,0,4,2011-01-01
217886,26-35ÀÍ,0,5,2013-10-26
217887,26-35ÀÍ,1,3,2013-10-26
217888,26-35ÀÍ,1,5,2011-01-01
217889,26-35ÀÍ,0,5,2011-01-01
217890,26-35ÀÍ,0,4,2011-01-01
217891,36-45ÀÍ,2,4,2013-10-26
217892,26-35ÀÍ,0,5,2011-01-01
217893,-1,2,3,2013-10-26
217894,26-35ÀÍ,2,4,2013-10-26
217895,46-55ÀÍ,2,5,2013-10-27
217896,16-25ÀÍ,2,2,2013-10-27
217897,36-45ÀÍ,0,2,2013-10-27
217898,36-45ÀÍ,0,4,2011-01-01
217899,46-55ÀÍ,2,4,2013-10-27
217900,26-35ÀÍ,2,3,2013-10-27
217901,26-35ÀÍ,0,5,2011-01-01
217902,16-25ÀÍ,2,4,2013-10-27
217903,26-35ÀÍ,2,4,2013-10-27
217904,36-45ÀÍ,2,3,2013-10-27
217905,26-35ÀÍ,0,5,2011-01-01
217906,-1,0,5,2011-01-01
217907,46-55ÀÍ,2,4,2013-10-27
217908,36-45ÀÍ,2,3,2013-10-27
217909,26-35ÀÍ,0,5,2013-10-27
217910,16-25ÀÍ,2,3,2013-10-27
217911,26-35ÀÍ,2,3,2013-10-27
217912,36-45ÀÍ,2,3,2013-10-27
217913,36-45ÀÍ,0,4,2013-10-27
217914,26-35ÀÍ,2,4,2013-10-27
217915,26-35ÀÍ,0,5,2013-10-27
217916,26-35ÀÍ,0,5,2011-01-01
217917,26-35ÀÍ,0,5,2011-01-01
217918,26-35ÀÍ,2,3,2013-10-27
217919,36-45ÀÍ,0,5,2011-01-01
217920,26-35ÀÍ,2,3,2013-10-27
217921,56ÀÍ“‘…œ,0,5,2011-01-01
217922,16-25ÀÍ,0,5,2013-10-27
217923,26-35ÀÍ,0,4,2011-01-01
217924,26-35ÀÍ,1,3,2013-10-27
217925,26-35ÀÍ,0,5,2013-10-27
217926,26-35ÀÍ,0,4,2007-06-08
217927,26-35ÀÍ,0,3,2013-10-27
217928,36-45ÀÍ,2,3,2013-10-27
217929,46-55ÀÍ,2,3,2013-10-27
217930,26-35ÀÍ,1,4,2011-01-01
217931,26-35ÀÍ,0,4,2011-01-01
217932,16-25ÀÍ,2,4,2013-10-27
217933,16-25ÀÍ,2,5,2013-10-27
217934,46-55ÀÍ,0,4,2013-10-27
217935,26-35ÀÍ,0,5,2011-01-01
217936,26-35ÀÍ,0,4,2011-01-01
217937,36-45ÀÍ,2,5,2013-10-27
217938,26-35ÀÍ,0,4,2013-10-27
217939,26-35ÀÍ,2,4,2013-10-27
217940,36-45ÀÍ,0,5,2011-01-01
217941,26-35ÀÍ,0,5,2011-01-01
217942,36-45ÀÍ,2,4,2013-10-28
217943,26-35ÀÍ,0,4,2011-01-01
217944,26-35ÀÍ,0,4,2013-10-28
217945,26-35ÀÍ,0,4,2011-01-01
217946,36-45ÀÍ,0,5,2011-01-01
217947,36-45ÀÍ,0,4,2011-01-01
217948,36-45ÀÍ,0,4,2011-01-02
217949,56ÀÍ“‘…œ,0,5,2011-01-02
217950,26-35ÀÍ,0,5,2011-01-02
217951,26-35ÀÍ,0,5,2011-01-02
217952,56ÀÍ“‘…œ,0,5,2011-01-02
217953,26-35ÀÍ,0,5,2011-01-02
217954,26-35ÀÍ,2,4,2013-10-28
217955,36-45ÀÍ,2,5,2013-10-28
217956,36-45ÀÍ,2,2,2013-10-28
217957,26-35ÀÍ,2,5,2013-10-28
217958,16-25ÀÍ,2,5,2013-10-28
217959,26-35ÀÍ,0,5,2013-10-28
217960,26-35ÀÍ,0,4,2011-01-02
217961,36-45ÀÍ,0,5,2011-01-02
217962,-1,2,5,2013-10-28
217963,26-35ÀÍ,0,5,2011-01-02
217964,26-35ÀÍ,0,5,2011-01-02
217965,36-45ÀÍ,2,4,2013-10-28
217966,26-35ÀÍ,0,5,2007-06-09
217967,26-35ÀÍ,1,5,2013-10-28
217968,26-35ÀÍ,0,5,2011-01-02
217969,26-35ÀÍ,0,5,2011-01-02
217970,36-45ÀÍ,0,4,2011-01-02
217971,-1,1,5,2011-01-02
217972,36-45ÀÍ,0,5,2011-01-02
217973,26-35ÀÍ,0,4,2011-01-02
217974,26-35ÀÍ,0,4,2011-01-02
217975,26-35ÀÍ,0,3,2011-01-02
217976,26-35ÀÍ,1,5,2011-01-02
217977,26-35ÀÍ,0,5,2011-01-02
217978,36-45ÀÍ,0,5,2009-01-17
217979,26-35ÀÍ,2,5,2013-10-28
217980,16-25ÀÍ,2,5,2013-10-28
217981,26-35ÀÍ,0,3,2013-10-28
217982,26-35ÀÍ,2,4,2013-10-28
217983,36-45ÀÍ,0,3,2013-10-28
217984,26-35ÀÍ,0,5,2011-01-02
217985,36-45ÀÍ,0,5,2007-06-09
217986,36-45ÀÍ,0,4,2011-01-02
217987,26-35ÀÍ,2,3,2013-10-28
217988,16-25ÀÍ,2,3,2013-10-28
217989,36-45ÀÍ,0,3,2011-01-02
217990,16-25ÀÍ,2,3,2013-10-28
217991,26-35ÀÍ,0,5,2007-06-09
217992,16-25ÀÍ,2,4,2013-10-28
217993,36-45ÀÍ,0,4,2011-01-02
217994,26-35ÀÍ,0,5,2011-01-02
217995,26-35ÀÍ,0,5,2011-01-02
217996,36-45ÀÍ,0,5,2011-01-02
217997,36-45ÀÍ,2,3,2013-10-28
217998,16-25ÀÍ,0,5,2013-10-28
217999,36-45ÀÍ,0,5,2011-01-03
218000,26-35ÀÍ,0,4,2011-01-03
218001,26-35ÀÍ,2,4,2013-10-28
218002,-1,0,5,2009-01-17
218003,16-25ÀÍ,0,4,2011-01-03
218004,26-35ÀÍ,1,5,2011-01-03
218005,16-25ÀÍ,0,3,2013-10-28
218006,26-35ÀÍ,2,3,2013-10-28
218007,26-35ÀÍ,2,3,2013-10-28
218008,26-35ÀÍ,1,5,2013-10-28
218009,36-45ÀÍ,0,5,2011-01-03
218010,26-35ÀÍ,0,3,2011-01-03
218011,26-35ÀÍ,0,5,2011-01-03
218012,26-35ÀÍ,0,5,2009-01-17
218013,-1,1,5,2011-01-03
218014,26-35ÀÍ,0,5,2011-01-03
218015,26-35ÀÍ,0,4,2011-01-03
218016,36-45ÀÍ,1,4,2011-01-03
218017,36-45ÀÍ,0,3,2011-01-03
218018,26-35ÀÍ,0,4,2009-01-17
218019,26-35ÀÍ,1,3,2011-01-03
218020,16-25ÀÍ,0,2,2011-01-03
218021,26-35ÀÍ,2,4,2013-10-28
218022,36-45ÀÍ,0,5,2011-01-03
218023,26-35ÀÍ,2,4,2013-10-28
218024,16-25ÀÍ,2,5,2013-10-28
218025,26-35ÀÍ,2,5,2013-10-28
218026,26-35ÀÍ,0,4,2011-01-03
218027,26-35ÀÍ,0,5,2013-10-28
218028,16-25ÀÍ,2,4,2013-10-28
218029,26-35ÀÍ,2,5,2013-10-28
218030,26-35ÀÍ,0,2,2013-10-28
218031,26-35ÀÍ,2,4,2013-10-28
218032,26-35ÀÍ,0,5,2011-01-03
218033,26-35ÀÍ,0,4,2011-01-03
218034,-1,0,5,2011-01-03
218035,36-45ÀÍ,0,5,2011-01-03
218036,36-45ÀÍ,0,3,2011-01-03
218037,36-45ÀÍ,1,5,2011-01-03
218038,16-25ÀÍ,2,3,2013-10-28
218039,26-35ÀÍ,0,5,2009-01-17
218040,26-35ÀÍ,2,5,2013-10-28
218041,16-25ÀÍ,0,5,2013-10-28
218042,26-35ÀÍ,2,3,2013-10-28
218043,36-45ÀÍ,0,3,2013-10-28
218044,26-35ÀÍ,0,5,2011-01-03
218045,36-45ÀÍ,2,4,2013-10-28
218046,26-35ÀÍ,0,5,2011-01-03
218047,26-35ÀÍ,2,5,2013-10-28
218048,16-25ÀÍ,2,4,2013-10-28
218049,26-35ÀÍ,2,5,2013-10-28
218050,36-45ÀÍ,1,5,2011-01-03
218051,16-25ÀÍ,0,5,2011-01-03
218052,26-35ÀÍ,0,4,2011-01-03
218053,26-35ÀÍ,2,5,2011-01-03
218054,26-35ÀÍ,1,4,2011-01-03
218055,26-35ÀÍ,0,5,2011-01-03
218056,26-35ÀÍ,0,5,2011-01-04
218057,26-35ÀÍ,0,4,2011-01-04
